"date" "yr" "mon" "d" "TX" "TN" "TG"
"10440" 2010-02-06 2010 2 6 -9 -12 -10.5
"10441" 2010-02-07 2010 2 7 -12 -17 -14.5
"10442" 2010-02-08 2010 2 8 -11 -18 -14.5
"10443" 2010-02-09 2010 2 9 -13 -17 -15
"10444" 2010-02-10 2010 2 10 -12 -16 -14
"10445" 2010-02-11 2010 2 11 -13 -16 -14.5
"10446" 2010-02-12 2010 2 12 NA NA NA
"10447" 2010-02-13 2010 2 13 NA NA NA
"10448" 2010-02-14 2010 2 14 -15 -18 -16.5
"10449" 2010-02-15 2010 2 15 -12 -19 -15.5
"10450" 2010-02-16 2010 2 16 -11 -16 -13.5
"10451" 2010-02-17 2010 2 17 -9 -14 -11.5
"10452" 2010-02-18 2010 2 18 -10 -17 -13.5
"10453" 2010-02-19 2010 2 19 -11 -17 -14
"10454" 2010-02-20 2010 2 20 -10 -17 -13.5
"10455" 2010-02-21 2010 2 21 -12 -16 -14
"10456" 2010-02-22 2010 2 22 -15 -20 -17.5
"10457" 2010-02-23 2010 2 23 -12 -17 -14.5
"10458" 2010-02-24 2010 2 24 -9 -15 -12
"10459" 2010-02-25 2010 2 25 -10 -15 -12.5
"10460" 2010-02-26 2010 2 26 -11 -16 -13.5
"10461" 2010-02-27 2010 2 27 -3 -11 -7
"10462" 2010-02-28 2010 2 28 -6 -12 -9
"10463" 2010-03-01 2010 3 1 -6 -12 -9
"10464" 2010-03-02 2010 3 2 -1 -11 -6
"10465" 2010-03-03 2010 3 3 -3 -11 -7
"10466" 2010-03-04 2010 3 4 -3 -11 -7
"10467" 2010-03-05 2010 3 5 -8 -14 -11
"10468" 2010-03-06 2010 3 6 -2 -11 -6.5
"10469" 2010-03-07 2010 3 7 1 -9 -4
"10470" 2010-03-08 2010 3 8 -5 -10 -7.5
"10471" 2010-03-09 2010 3 9 -6 -12 -9
"10472" 2010-03-10 2010 3 10 -8 -14 -11
"10473" 2010-03-11 2010 3 11 -12 -16 -14
"10474" 2010-03-12 2010 3 12 -6 -16 -11
"10475" 2010-03-13 2010 3 13 0 -10 -5
"10476" 2010-03-14 2010 3 14 -8 -14 -11
"10477" 2010-03-15 2010 3 15 0 -14 -7
"10478" 2010-03-16 2010 3 16 -2 -8 -5
"10479" 2010-03-17 2010 3 17 2 -6 -2
"10480" 2010-03-18 2010 3 18 0 -11 -5.5
"10481" 2010-03-19 2010 3 19 -11 -23 -17
"10482" 2010-03-20 2010 3 20 -11 -25 -18
"10483" 2010-03-21 2010 3 21 -4 -13 -8.5
"10484" 2010-03-22 2010 3 22 -3 -10 -6.5
"10485" 2010-03-23 2010 3 23 -6 -15 -10.5
"10486" 2010-03-24 2010 3 24 -7 -15 -11
"10487" 2010-03-25 2010 3 25 -6 -13 -9.5
"10488" 2010-03-26 2010 3 26 -6 -13 -9.5
"10489" 2010-03-27 2010 3 27 -10 -15 -12.5
"10490" 2010-03-28 2010 3 28 -7 -13 -10
"10491" 2010-03-29 2010 3 29 -1 -10 -5.5
"10492" 2010-03-30 2010 3 30 4 -4 0
"10493" 2010-03-31 2010 3 31 1 -5 -2
"10494" 2010-04-01 2010 4 1 -4 -17 -10.5
"10495" 2010-04-02 2010 4 2 -14 -19 -16.5
"10496" 2010-04-03 2010 4 3 -10 -14 -12
"10497" 2010-04-04 2010 4 4 -5 -11 -8
"10498" 2010-04-05 2010 4 5 -4 -10 -7
"10499" 2010-04-06 2010 4 6 -6 -15 -10.5
"10500" 2010-04-07 2010 4 7 -9 -14 -11.5
"10501" 2010-04-08 2010 4 8 -4 -13 -8.5
"10502" 2010-04-09 2010 4 9 1 -8 -3.5
"10503" 2010-04-10 2010 4 10 1 -8 -3.5
"10504" 2010-04-11 2010 4 11 6 -3 1.5
"10505" 2010-04-12 2010 4 12 5 -1 2
"10506" 2010-04-13 2010 4 13 0 -10 -5
"10507" 2010-04-14 2010 4 14 4 -9 -2.5
"10508" 2010-04-15 2010 4 15 3 -6 -1.5
"10509" 2010-04-16 2010 4 16 -2 -5 -3.5
"10510" 2010-04-17 2010 4 17 0 -5 -2.5
"10511" 2010-04-18 2010 4 18 3 -5 -1
"10512" 2010-04-19 2010 4 19 4 -4 0
"10513" 2010-04-20 2010 4 20 4 -3 0.5
"10514" 2010-04-21 2010 4 21 -1 -7 -4
"10515" 2010-04-22 2010 4 22 -2 -8 -5
"10516" 2010-04-23 2010 4 23 -7 -10 -8.5
"10517" 2010-04-24 2010 4 24 -6 -10 -8
"10518" 2010-04-25 2010 4 25 -5 -12 -8.5
"10519" 2010-04-26 2010 4 26 -7 -12 -9.5
"10520" 2010-04-27 2010 4 27 2 -7 -2.5
"10521" 2010-04-28 2010 4 28 2 -7 -2.5
"10522" 2010-04-29 2010 4 29 -6 -14 -10
"10523" 2010-04-30 2010 4 30 -10 -14 -12
"10524" 2010-05-01 2010 5 1 -9 -13 -11
"10525" 2010-05-02 2010 5 2 -6 -12 -9
"10526" 2010-05-03 2010 5 3 -4 -11 -7.5
"10527" 2010-05-04 2010 5 4 0 -7 -3.5
"10528" 2010-05-05 2010 5 5 3 -6 -1.5
"10529" 2010-05-06 2010 5 6 -2 -13 -7.5
"10530" 2010-05-07 2010 5 7 -5 -14 -9.5
"10531" 2010-05-08 2010 5 8 1 -13 -6
"10532" 2010-05-09 2010 5 9 5 -3 1
"10533" 2010-05-10 2010 5 10 0 -7 -3.5
"10534" 2010-05-11 2010 5 11 -3 -9 -6
"10535" 2010-05-12 2010 5 12 -2 -11 -6.5
"10536" 2010-05-13 2010 5 13 -4 -11 -7.5
"10537" 2010-05-14 2010 5 14 1 -7 -3
"10538" 2010-05-15 2010 5 15 -3 -6 -4.5
"10539" 2010-05-16 2010 5 16 2 -6 -2
"10540" 2010-05-17 2010 5 17 7 -5 1
"10541" 2010-05-18 2010 5 18 5 -5 0
"10542" 2010-05-19 2010 5 19 -2 -5 -3.5
"10543" 2010-05-20 2010 5 20 3 -3 0
"10544" 2010-05-21 2010 5 21 6 -2 2
"10545" 2010-05-22 2010 5 22 7 -2 2.5
"10546" 2010-05-23 2010 5 23 3 -5 -1
"10547" 2010-05-24 2010 5 24 3 -10 -3.5
"10548" 2010-05-25 2010 5 25 2 -6 -2
"10549" 2010-05-26 2010 5 26 7 -2 2.5
"10550" 2010-05-27 2010 5 27 NA NA NA
"10551" 2010-05-28 2010 5 28 14 -3 5.5
"10552" 2010-05-29 2010 5 29 10 -2 4
"10553" 2010-05-30 2010 5 30 5 -4 0.5
"10554" 2010-05-31 2010 5 31 9 -1 4
"10555" 2010-06-01 2010 6 1 8 -1 3.5
"10556" 2010-06-02 2010 6 2 5 -1 2
"10557" 2010-06-03 2010 6 3 7 2 4.5
"10558" 2010-06-04 2010 6 4 11 4 7.5
"10559" 2010-06-05 2010 6 5 12 5 8.5
"10560" 2010-06-06 2010 6 6 15 5 10
"10561" 2010-06-07 2010 6 7 15 6 10.5
"10562" 2010-06-08 2010 6 8 9 3 6
"10563" 2010-06-09 2010 6 9 13 4 8.5
"10564" 2010-06-10 2010 6 10 14 4 9
"10565" 2010-06-11 2010 6 11 10 1 5.5
"10566" 2010-06-12 2010 6 12 3 -3 0
"10567" 2010-06-13 2010 6 13 -1 -3 -2
"10568" 2010-06-14 2010 6 14 2 -3 -0.5
"10569" 2010-06-15 2010 6 15 9 -2 3.5
"10570" 2010-06-16 2010 6 16 12 4 8
"10571" 2010-06-17 2010 6 17 10 -1 4.5
"10572" 2010-06-18 2010 6 18 13 3 8
"10573" 2010-06-19 2010 6 19 14 4 9
"10574" 2010-06-20 2010 6 20 12 4 8
"10575" 2010-06-21 2010 6 21 16 4 10
"10576" 2010-06-22 2010 6 22 14 5 9.5
"10577" 2010-06-23 2010 6 23 12 1 6.5
"10578" 2010-06-24 2010 6 24 15 3 9
"10579" 2010-06-25 2010 6 25 16 5 10.5
"10580" 2010-06-26 2010 6 26 13 4 8.5
"10581" 2010-06-27 2010 6 27 14 3 8.5
"10582" 2010-06-28 2010 6 28 14 5 9.5
"10583" 2010-06-29 2010 6 29 14 4 9
"10584" 2010-06-30 2010 6 30 15 5 10
"10585" 2010-07-01 2010 7 1 13 5 9
"10586" 2010-07-02 2010 7 2 12 5 8.5
"10587" 2010-07-03 2010 7 3 14 4 9
"10588" 2010-07-04 2010 7 4 9 0 4.5
"10589" 2010-07-05 2010 7 5 11 -1 5
"10590" 2010-07-06 2010 7 6 14 3 8.5
"10591" 2010-07-07 2010 7 7 6 1 3.5
"10592" 2010-07-08 2010 7 8 8 0 4
"10593" 2010-07-09 2010 7 9 11 0 5.5
"10594" 2010-07-10 2010 7 10 11 5 8
"10595" 2010-07-11 2010 7 11 12 4 8
"10596" 2010-07-12 2010 7 12 13 3 8
"10597" 2010-07-13 2010 7 13 18 9 13.5
"10598" 2010-07-14 2010 7 14 15 6 10.5
"10599" 2010-07-15 2010 7 15 16 5 10.5
"10600" 2010-07-16 2010 7 16 17 5 11
"10601" 2010-07-17 2010 7 17 20 5 12.5
"10602" 2010-07-18 2010 7 18 16 6 11
"10603" 2010-07-19 2010 7 19 16 7 11.5
"10604" 2010-07-20 2010 7 20 16 6 11
"10605" 2010-07-21 2010 7 21 13 7 10
"10606" 2010-07-22 2010 7 22 15 7 11
"10607" 2010-07-23 2010 7 23 15 5 10
"10608" 2010-07-24 2010 7 24 14 3 8.5
"10609" 2010-07-25 2010 7 25 15 5 10
"10610" 2010-07-26 2010 7 26 17 6 11.5
"10611" 2010-07-27 2010 7 27 14 5 9.5
"10612" 2010-07-28 2010 7 28 12 5 8.5
"10613" 2010-07-29 2010 7 29 12 6 9
"10614" 2010-07-30 2010 7 30 12 4 8
"10615" 2010-07-31 2010 7 31 13 3 8
"10616" 2010-08-01 2010 8 1 12 6 9
"10617" 2010-08-02 2010 8 2 11 5 8
"10618" 2010-08-03 2010 8 3 13 4 8.5
"10619" 2010-08-04 2010 8 4 12 4 8
"10620" 2010-08-05 2010 8 5 10 4 7
"10621" 2010-08-06 2010 8 6 12 4 8
"10622" 2010-08-07 2010 8 7 14 5 9.5
"10623" 2010-08-08 2010 8 8 11 5 8
"10624" 2010-08-09 2010 8 9 10 5 7.5
"10625" 2010-08-10 2010 8 10 12 4 8
"10626" 2010-08-11 2010 8 11 14 4 9
"10627" 2010-08-12 2010 8 12 11 4 7.5
"10628" 2010-08-13 2010 8 13 12 2 7
"10629" 2010-08-14 2010 8 14 14 3 8.5
"10630" 2010-08-15 2010 8 15 14 2 8
"10631" 2010-08-16 2010 8 16 13 4 8.5
"10632" 2010-08-17 2010 8 17 8 2 5
"10633" 2010-08-18 2010 8 18 13 7 10
"10634" 2010-08-19 2010 8 19 17 7 12
"10635" 2010-08-20 2010 8 20 9 2 5.5
"10636" 2010-08-21 2010 8 21 11 2 6.5
"10637" 2010-08-22 2010 8 22 13 4 8.5
"10638" 2010-08-23 2010 8 23 17 5 11
"10639" 2010-08-24 2010 8 24 13 2 7.5
"10640" 2010-08-25 2010 8 25 14 2 8
"10641" 2010-08-26 2010 8 26 16 5 10.5
"10642" 2010-08-27 2010 8 27 15 6 10.5
"10643" 2010-08-28 2010 8 28 13 5 9
"10644" 2010-08-29 2010 8 29 14 4 9
"10645" 2010-08-30 2010 8 30 10 3 6.5
"10646" 2010-08-31 2010 8 31 10 2 6
"10647" 2010-09-01 2010 9 1 12 3 7.5
"10648" 2010-09-02 2010 9 2 10 -2 4
"10649" 2010-09-03 2010 9 3 13 -1 6
"10650" 2010-09-04 2010 9 4 14 6 10
"10651" 2010-09-05 2010 9 5 13 6 9.5
"10652" 2010-09-06 2010 9 6 6 -3 1.5
"10653" 2010-09-07 2010 9 7 13 -3 5
"10654" 2010-09-08 2010 9 8 10 2 6
"10655" 2010-09-09 2010 9 9 11 1 6
"10656" 2010-09-10 2010 9 10 4 -3 0.5
"10657" 2010-09-11 2010 9 11 9 -3 3
"10658" 2010-09-12 2010 9 12 10 2 6
"10659" 2010-09-13 2010 9 13 12 2 7
"10660" 2010-09-14 2010 9 14 12 3 7.5
"10661" 2010-09-15 2010 9 15 10 -2 4
"10662" 2010-09-16 2010 9 16 11 -1 5
"10663" 2010-09-17 2010 9 17 12 0 6
"10664" 2010-09-18 2010 9 18 13 3 8
"10665" 2010-09-19 2010 9 19 14 5 9.5
"10666" 2010-09-20 2010 9 20 10 2 6
"10667" 2010-09-21 2010 9 21 NA NA NA
"10668" 2010-09-22 2010 9 22 NA NA NA
"10669" 2010-09-23 2010 9 23 NA NA NA
"10670" 2010-09-24 2010 9 24 NA NA NA
"10671" 2010-09-25 2010 9 25 NA NA NA
"10672" 2010-09-26 2010 9 26 NA NA NA
"10673" 2010-09-27 2010 9 27 NA NA NA
"10674" 2010-09-28 2010 9 28 NA NA NA
"10675" 2010-09-29 2010 9 29 13 0 6.5
"10676" 2010-09-30 2010 9 30 13 0 6.5
"10677" 2010-10-01 2010 10 1 12 -2 5
"10678" 2010-10-02 2010 10 2 11 -2 4.5
"10679" 2010-10-03 2010 10 3 11 1 6
"10680" 2010-10-04 2010 10 4 8 1 4.5
"10681" 2010-10-05 2010 10 5 9 1 5
"10682" 2010-10-06 2010 10 6 6 0 3
"10683" 2010-10-07 2010 10 7 11 0 5.5
"10684" 2010-10-08 2010 10 8 2 -4 -1
"10685" 2010-10-09 2010 10 9 -4 -7 -5.5
"10686" 2010-10-10 2010 10 10 -2 -5 -3.5
"10687" 2010-10-11 2010 10 11 1 -5 -2
"10688" 2010-10-12 2010 10 12 3 -4 -0.5
"10689" 2010-10-13 2010 10 13 3 -6 -1.5
"10690" 2010-10-14 2010 10 14 5 -1 2
"10691" 2010-10-15 2010 10 15 6 0 3
"10692" 2010-10-16 2010 10 16 6 -2 2
"10693" 2010-10-17 2010 10 17 6 -2 2
"10694" 2010-10-18 2010 10 18 0 -5 -2.5
"10695" 2010-10-19 2010 10 19 1 -6 -2.5
"10696" 2010-10-20 2010 10 20 6 -2 2
"10697" 2010-10-21 2010 10 21 6 -2 2
"10698" 2010-10-22 2010 10 22 -2 -5 -3.5
"10699" 2010-10-23 2010 10 23 -4 -6 -5
"10700" 2010-10-24 2010 10 24 -2 -7 -4.5
"10701" 2010-10-25 2010 10 25 -1 -13 -7
"10702" 2010-10-26 2010 10 26 -12 -14 -13
"10703" 2010-10-27 2010 10 27 -11 -15 -13
"10704" 2010-10-28 2010 10 28 -2 -11 -6.5
"10705" 2010-10-29 2010 10 29 2 -3 -0.5
"10706" 2010-10-30 2010 10 30 5 -7 -1
"10707" 2010-10-31 2010 10 31 -5 -8 -6.5
"10708" 2010-11-01 2010 11 1 -4 -9 -6.5
"10709" 2010-11-02 2010 11 2 6 -6 0
"10710" 2010-11-03 2010 11 3 3 -6 -1.5
"10711" 2010-11-04 2010 11 4 1 -3 -1
"10712" 2010-11-05 2010 11 5 2 -3 -0.5
"10713" 2010-11-06 2010 11 6 7 0 3.5
"10714" 2010-11-07 2010 11 7 2 -6 -2
"10715" 2010-11-08 2010 11 8 5 -3 1
"10716" 2010-11-09 2010 11 9 -1 -14 -7.5
"10717" 2010-11-10 2010 11 10 -12 -15 -13.5
"10718" 2010-11-11 2010 11 11 -8 -15 -11.5
"10719" 2010-11-12 2010 11 12 -12 -16 -14
"10720" 2010-11-13 2010 11 13 -14 -15 -14.5
"10721" 2010-11-14 2010 11 14 -13 -16 -14.5
"10722" 2010-11-15 2010 11 15 -11 -12 -11.5
"10723" 2010-11-16 2010 11 16 -8 -13 -10.5
"10724" 2010-11-17 2010 11 17 -10 -14 -12
"10725" 2010-11-18 2010 11 18 -4 -10 -7
"10726" 2010-11-19 2010 11 19 -2 -6 -4
"10727" 2010-11-20 2010 11 20 -1 -8 -4.5
"10728" 2010-11-21 2010 11 21 -6 -15 -10.5
"10729" 2010-11-22 2010 11 22 -15 -17 -16
"10730" 2010-11-23 2010 11 23 -8 -16 -12
"10731" 2010-11-24 2010 11 24 -12 -26 -19
"10732" 2010-11-25 2010 11 25 -18 -27 -22.5
"10733" 2010-11-26 2010 11 26 -10 -17 -13.5
"10734" 2010-11-27 2010 11 27 -5 -11 -8
"10735" 2010-11-28 2010 11 28 -8 -16 -12
"10736" 2010-11-29 2010 11 29 -14 -21 -17.5
"10737" 2010-11-30 2010 11 30 -10 -22 -16
"10738" 2010-12-01 2010 12 1 -8 -10 -9
"10739" 2010-12-02 2010 12 2 -5 -9 -7
"10740" 2010-12-03 2010 12 3 -5 -8 -6.5
"10741" 2010-12-04 2010 12 4 -5 -8 -6.5
"10742" 2010-12-05 2010 12 5 -6 -9 -7.5
"10743" 2010-12-06 2010 12 6 -3 -9 -6
"10744" 2010-12-07 2010 12 7 -8 -12 -10
"10745" 2010-12-08 2010 12 8 -4 -10 -7
"10746" 2010-12-09 2010 12 9 -7 -9 -8
"10747" 2010-12-10 2010 12 10 -8 -13 -10.5
"10748" 2010-12-11 2010 12 11 -13 -16 -14.5
"10749" 2010-12-12 2010 12 12 -7 -15 -11
"10750" 2010-12-13 2010 12 13 -5 -8 -6.5
"10751" 2010-12-14 2010 12 14 -2 -7 -4.5
"10752" 2010-12-15 2010 12 15 -6 -13 -9.5
"10753" 2010-12-16 2010 12 16 -14 -22 -18
"10754" 2010-12-17 2010 12 17 -14 -23 -18.5
"10755" 2010-12-18 2010 12 18 -9 -14 -11.5
"10756" 2010-12-19 2010 12 19 -5 -9 -7
"10757" 2010-12-20 2010 12 20 -5 -8 -6.5
"10758" 2010-12-21 2010 12 21 -4 -6 -5
"10759" 2010-12-22 2010 12 22 -3 -8 -5.5
"10760" 2010-12-23 2010 12 23 -5 -11 -8
"10761" 2010-12-24 2010 12 24 -7 -12 -9.5
"10762" 2010-12-25 2010 12 25 -3 -12 -7.5
"10763" 2010-12-26 2010 12 26 -4 -11 -7.5
"10764" 2010-12-27 2010 12 27 -11 -15 -13
"10765" 2010-12-28 2010 12 28 -8 -13 -10.5
"10766" 2010-12-29 2010 12 29 -8 -12 -10
"10767" 2010-12-30 2010 12 30 -8 -24 -16
"10768" 2010-12-31 2010 12 31 -22 NA NA
"10769" 2011-01-01 2011 1 1 NA NA NA
"10770" 2011-01-02 2011 1 2 NA NA NA
"10771" 2011-01-03 2011 1 3 NA NA NA
"10772" 2011-01-04 2011 1 4 NA NA NA
"10773" 2011-01-05 2011 1 5 NA NA NA
"10774" 2011-01-06 2011 1 6 NA NA NA
"10775" 2011-01-07 2011 1 7 NA NA NA
"10776" 2011-01-08 2011 1 8 NA NA NA
"10777" 2011-01-09 2011 1 9 NA NA NA
"10778" 2011-01-10 2011 1 10 NA NA NA
"10779" 2011-01-11 2011 1 11 -14 -20 -17
"10780" 2011-01-12 2011 1 12 -10 -14 -12
"10781" 2011-01-13 2011 1 13 -7 -11 -9
"10782" 2011-01-14 2011 1 14 -9 -11 -10
"10783" 2011-01-15 2011 1 15 -8 -11 -9.5
"10784" 2011-01-16 2011 1 16 -6 -11 -8.5
"10785" 2011-01-17 2011 1 17 -6 -8 -7
"10786" 2011-01-18 2011 1 18 -8 -12 -10
"10787" 2011-01-19 2011 1 19 -11 -17 -14
"10788" 2011-01-20 2011 1 20 -14 -18 -16
"10789" 2011-01-21 2011 1 21 -14 -15 -14.5
"10790" 2011-01-22 2011 1 22 -12 -16 -14
"10791" 2011-01-23 2011 1 23 -14 -16 -15
"10792" 2011-01-24 2011 1 24 -14 -16 -15
"10793" 2011-01-25 2011 1 25 -8 -14 -11
"10794" 2011-01-26 2011 1 26 -10 -14 -12
"10795" 2011-01-27 2011 1 27 -4 -12 -8
"10796" 2011-01-28 2011 1 28 -3 -7 -5
"10797" 2011-01-29 2011 1 29 -5 -8 -6.5
"10798" 2011-01-30 2011 1 30 -6 -11 -8.5
"10799" 2011-01-31 2011 1 31 -11 -20 -15.5
"10800" 2011-02-01 2011 2 1 -20 -38 -29
"10801" 2011-02-02 2011 2 2 -12 -27 -19.5
"10802" 2011-02-03 2011 2 3 -14 -14 -14
"10803" 2011-02-04 2011 2 4 -10 -14 -12
"10804" 2011-02-05 2011 2 5 -11 -11 -11
"10805" 2011-02-06 2011 2 6 -11 -13 -12
"10806" 2011-02-07 2011 2 7 -11 -15 -13
"10807" 2011-02-08 2011 2 8 -15 -20 -17.5
"10808" 2011-02-09 2011 2 9 NA NA NA
"10809" 2011-02-10 2011 2 10 NA NA NA
"10810" 2011-02-11 2011 2 11 NA NA NA
"10811" 2011-02-12 2011 2 12 NA NA NA
"10812" 2011-02-13 2011 2 13 NA NA NA
"10813" 2011-02-14 2011 2 14 NA NA NA
"10814" 2011-02-15 2011 2 15 -1 -3 -2
"10815" 2011-02-16 2011 2 16 -1 -5 -3
"10816" 2011-02-17 2011 2 17 -5 -13 -9
"10817" 2011-02-18 2011 2 18 -5 -12 -8.5
"10818" 2011-02-19 2011 2 19 -1 -8 -4.5
"10819" 2011-02-20 2011 2 20 -7 -15 -11
"10820" 2011-02-21 2011 2 21 NA NA NA
"10821" 2011-02-22 2011 2 22 -9 -12 -10.5
"10822" 2011-02-23 2011 2 23 -6 -13 -9.5
"10823" 2011-02-24 2011 2 24 -12 -12 -12
"10824" 2011-02-25 2011 2 25 -10 -12 -11
"10825" 2011-02-26 2011 2 26 -10 -11 -10.5
"10826" 2011-02-27 2011 2 27 -9 -13 -11
"10827" 2011-02-28 2011 2 28 -8 -13 -10.5
"10828" 2011-03-01 2011 3 1 -2 -8 -5
"10829" 2011-03-02 2011 3 2 -3 -7 -5
"10830" 2011-03-03 2011 3 3 -4 -10 -7
"10831" 2011-03-04 2011 3 4 -10 -15 -12.5
"10832" 2011-03-05 2011 3 5 -11 -15 -13
"10833" 2011-03-06 2011 3 6 -7 -11 -9
"10834" 2011-03-07 2011 3 7 -6 -10 -8
"10835" 2011-03-08 2011 3 8 -9 -15 -12
"10836" 2011-03-09 2011 3 9 -10 -13 -11.5
"10837" 2011-03-10 2011 3 10 -2 -10 -6
"10838" 2011-03-11 2011 3 11 -2 -5 -3.5
"10839" 2011-03-12 2011 3 12 -2 -7 -4.5
"10840" 2011-03-13 2011 3 13 -6 -10 -8
"10841" 2011-03-14 2011 3 14 -2 -10 -6
"10842" 2011-03-15 2011 3 15 -3 -8 -5.5
"10843" 2011-03-16 2011 3 16 3 -5 -1
"10844" 2011-03-17 2011 3 17 0 -10 -5
"10845" 2011-03-18 2011 3 18 -3 -10 -6.5
"10846" 2011-03-19 2011 3 19 1 -5 -2
"10847" 2011-03-20 2011 3 20 3 -8 -2.5
"10848" 2011-03-21 2011 3 21 2 -4 -1
"10849" 2011-03-22 2011 3 22 -4 -12 -8
"10850" 2011-03-23 2011 3 23 -6 -14 -10
"10851" 2011-03-24 2011 3 24 -5 -12 -8.5
"10852" 2011-03-25 2011 3 25 -5 -11 -8
"10853" 2011-03-26 2011 3 26 -8 -15 -11.5
"10854" 2011-03-27 2011 3 27 -8 -11 -9.5
"10855" 2011-03-28 2011 3 28 -9 -12 -10.5
"10856" 2011-03-29 2011 3 29 -10 -15 -12.5
"10857" 2011-03-30 2011 3 30 -6 -12 -9
"10858" 2011-03-31 2011 3 31 -4 -6 -5
"10859" 2011-04-01 2011 4 1 0 -5 -2.5
"10860" 2011-04-02 2011 4 2 4 -3 0.5
"10861" 2011-04-03 2011 4 3 3 -15 -6
"10862" 2011-04-04 2011 4 4 -10 -16 -13
"10863" 2011-04-05 2011 4 5 0 -10 -5
"10864" 2011-04-06 2011 4 6 -1 -6 -3.5
"10865" 2011-04-07 2011 4 7 0 -7 -3.5
"10866" 2011-04-08 2011 4 8 2 -5 -1.5
"10867" 2011-04-09 2011 4 9 3 -10 -3.5
"10868" 2011-04-10 2011 4 10 -10 -14 -12
"10869" 2011-04-11 2011 4 11 0 -12 -6
"10870" 2011-04-12 2011 4 12 0 -5 -2.5
"10871" 2011-04-13 2011 4 13 0 -5 -2.5
"10872" 2011-04-14 2011 4 14 -5 -13 -9
"10873" 2011-04-15 2011 4 15 -10 -15 -12.5
"10874" 2011-04-16 2011 4 16 -5 -10 -7.5
"10875" 2011-04-17 2011 4 17 -2 -5 -3.5
"10876" 2011-04-18 2011 4 18 -1 -4 -2.5
"10877" 2011-04-19 2011 4 19 -4 -7 -5.5
"10878" 2011-04-20 2011 4 20 -2 -7 -4.5
"10879" 2011-04-21 2011 4 21 -1 -8 -4.5
"10880" 2011-04-22 2011 4 22 -8 -10 -9
"10881" 2011-04-23 2011 4 23 -3 -10 -6.5
"10882" 2011-04-24 2011 4 24 -1 -6 -3.5
"10883" 2011-04-25 2011 4 25 -4 -7 -5.5
"10884" 2011-04-26 2011 4 26 -4 -11 -7.5
"10885" 2011-04-27 2011 4 27 -9 -11 -10
"10886" 2011-04-28 2011 4 28 -1 -11 -6
"10887" 2011-04-29 2011 4 29 -2 -14 -8
"10888" 2011-04-30 2011 4 30 -11 -15 -13
"10889" 2011-05-01 2011 5 1 -4 -15 -9.5
"10890" 2011-05-02 2011 5 2 -8 -14 -11
"10891" 2011-05-03 2011 5 3 0 -10 -5
"10892" 2011-05-04 2011 5 4 -3 -8 -5.5
"10893" 2011-05-05 2011 5 5 1 -10 -4.5
"10894" 2011-05-06 2011 5 6 4 -5 -0.5
"10895" 2011-05-07 2011 5 7 7 0 3.5
"10896" 2011-05-08 2011 5 8 9 2 5.5
"10897" 2011-05-09 2011 5 9 7 -5 1
"10898" 2011-05-10 2011 5 10 5 -6 -0.5
"10899" 2011-05-11 2011 5 11 -3 -6 -4.5
"10900" 2011-05-12 2011 5 12 -4 -7 -5.5
"10901" 2011-05-13 2011 5 13 3 -4 -0.5
"10902" 2011-05-14 2011 5 14 3 -7 -2
"10903" 2011-05-15 2011 5 15 5 -8 -1.5
"10904" 2011-05-16 2011 5 16 8 0 4
"10905" 2011-05-17 2011 5 17 3 -5 -1
"10906" 2011-05-18 2011 5 18 -2 -5 -3.5
"10907" 2011-05-19 2011 5 19 -1 -6 -3.5
"10908" 2011-05-20 2011 5 20 -2 -7 -4.5
"10909" 2011-05-21 2011 5 21 -4 -6 -5
"10910" 2011-05-22 2011 5 22 0 -4 -2
"10911" 2011-05-23 2011 5 23 3 -3 0
"10912" 2011-05-24 2011 5 24 1 -4 -1.5
"10913" 2011-05-25 2011 5 25 1 -5 -2
"10914" 2011-05-26 2011 5 26 7 -2 2.5
"10915" 2011-05-27 2011 5 27 2 -3 -0.5
"10916" 2011-05-28 2011 5 28 5 -1 2
"10917" 2011-05-29 2011 5 29 9 0 4.5
"10918" 2011-05-30 2011 5 30 5 -6 -0.5
"10919" 2011-05-31 2011 5 31 8 -6 1
"10920" 2011-06-01 2011 6 1 12 6 9
"10921" 2011-06-02 2011 6 2 10 1 5.5
"10922" 2011-06-03 2011 6 3 7 0 3.5
"10923" 2011-06-04 2011 6 4 9 -1 4
"10924" 2011-06-05 2011 6 5 11 5 8
"10925" 2011-06-06 2011 6 6 15 6 10.5
"10926" 2011-06-07 2011 6 7 8 2 5
"10927" 2011-06-08 2011 6 8 9 1 5
"10928" 2011-06-09 2011 6 9 7 -2 2.5
"10929" 2011-06-10 2011 6 10 8 -2 3
"10930" 2011-06-11 2011 6 11 10 2 6
"10931" 2011-06-12 2011 6 12 11 2 6.5
"10932" 2011-06-13 2011 6 13 10 2 6
"10933" 2011-06-14 2011 6 14 7 0 3.5
"10934" 2011-06-15 2011 6 15 11 1 6
"10935" 2011-06-16 2011 6 16 13 3 8
"10936" 2011-06-17 2011 6 17 3 -1 1
"10937" 2011-06-18 2011 6 18 6 -1 2.5
"10938" 2011-06-19 2011 6 19 8 0 4
"10939" 2011-06-20 2011 6 20 2 -2 0
"10940" 2011-06-21 2011 6 21 5 -1 2
"10941" 2011-06-22 2011 6 22 10 3 6.5
"10942" 2011-06-23 2011 6 23 15 6 10.5
"10943" 2011-06-24 2011 6 24 15 8 11.5
