"date" "year" "mon" "day" "TX" "TN" "TG"
"18648" 2003-01-20 2003 1 20 -3 -8 -5.5
"18649" 2003-01-21 2003 1 21 -8 -11 -9.5
"18650" 2003-01-22 2003 1 22 -10 -12 -11
"18651" 2003-01-23 2003 1 23 -7 -9 -8
"18652" 2003-01-24 2003 1 24 -8 -9 -8.5
"18653" 2003-01-25 2003 1 25 -9 -12 -10.5
"18654" 2003-01-26 2003 1 26 -8 -12 -10
"18655" 2003-01-27 2003 1 27 -4 -8 -6
"18656" 2003-01-28 2003 1 28 -5 -11 -8
"18657" 2003-01-29 2003 1 29 -10 -12 -11
"18658" 2003-01-30 2003 1 30 -7 -10 -8.5
"18659" 2003-01-31 2003 1 31 -4 -9 -6.5
"18660" 2003-02-01 2003 2 1 -1 -5 -3
"18661" 2003-02-02 2003 2 2 -2 -18 -10
"18662" 2003-02-03 2003 2 3 -18 -20 -19
"18663" 2003-02-04 2003 2 4 -19 -20 -19.5
"18664" 2003-02-05 2003 2 5 -20 -25 -22.5
"18665" 2003-02-06 2003 2 6 -23 -27 -25
"18666" 2003-02-07 2003 2 7 -15 -29 -22
"18667" 2003-02-08 2003 2 8 -18 -20 -19
"18668" 2003-02-09 2003 2 9 -20 -23 -21.5
"18669" 2003-02-10 2003 2 10 -15 -20 -17.5
"18670" 2003-02-11 2003 2 11 -10 -16 -13
"18671" 2003-02-12 2003 2 12 -4 -10 -7
"18672" 2003-02-13 2003 2 13 -3 -5 -4
"18673" 2003-02-14 2003 2 14 -5 -10 -7.5
"18674" 2003-02-15 2003 2 15 -9 -13 -11
"18675" 2003-02-16 2003 2 16 -5 -11 -8
"18676" 2003-02-17 2003 2 17 -12 -17 -14.5
"18677" 2003-02-18 2003 2 18 -12 -16 -14
"18678" 2003-02-19 2003 2 19 -11 -19 -15
"18679" 2003-02-20 2003 2 20 -12 -16 -14
"18680" 2003-02-21 2003 2 21 -13 -16 -14.5
"18681" 2003-02-22 2003 2 22 -13 -18 -15.5
"18682" 2003-02-23 2003 2 23 -18 -21 -19.5
"18683" 2003-02-24 2003 2 24 -12 -20 -16
"18684" 2003-02-25 2003 2 25 -10 -13 -11.5
"18685" 2003-02-26 2003 2 26 -9 -14 -11.5
"18686" 2003-02-27 2003 2 27 -10 -16 -13
"18687" 2003-02-28 2003 2 28 -9 -19 -14
"18688" 2003-03-01 2003 3 1 -13 -21 -17
"18689" 2003-03-02 2003 3 2 -17 -20 -18.5
"18690" 2003-03-03 2003 3 3 -12 -18 -15
"18691" 2003-03-04 2003 3 4 -12 -19 -15.5
"18692" 2003-03-05 2003 3 5 -16 -21 -18.5
"18693" 2003-03-06 2003 3 6 -12 -16 -14
"18694" 2003-03-07 2003 3 7 -8 -12 -10
"18695" 2003-03-08 2003 3 8 -7 -11 -9
"18696" 2003-03-09 2003 3 9 -5 -11 -8
"18697" 2003-03-10 2003 3 10 -5 -9 -7
"18698" 2003-03-11 2003 3 11 -4 -10 -7
"18699" 2003-03-12 2003 3 12 -4 -8 -6
"18700" 2003-03-13 2003 3 13 2 -5 -1.5
"18701" 2003-03-14 2003 3 14 3 -7 -2
"18702" 2003-03-15 2003 3 15 0 -8 -4
"18703" 2003-03-16 2003 3 16 -2 -8 -5
"18704" 2003-03-17 2003 3 17 -5 -10 -7.5
"18705" 2003-03-18 2003 3 18 -9 -12 -10.5
"18706" 2003-03-19 2003 3 19 -8 -12 -10
"18707" 2003-03-20 2003 3 20 -4 -12 -8
"18708" 2003-03-21 2003 3 21 -9 -13 -11
"18709" 2003-03-22 2003 3 22 -9 -13 -11
"18710" 2003-03-23 2003 3 23 -6 -9 -7.5
"18711" 2003-03-24 2003 3 24 -8 -13 -10.5
"18712" 2003-03-25 2003 3 25 -10 -16 -13
"18713" 2003-03-26 2003 3 26 -7 -12 -9.5
"18714" 2003-03-27 2003 3 27 -13 -22 -17.5
"18715" 2003-03-28 2003 3 28 -18 -22 -20
"18716" 2003-03-29 2003 3 29 -18 -25 -21.5
"18717" 2003-03-30 2003 3 30 -17 -23 -20
"18718" 2003-03-31 2003 3 31 -9 -17 -13
"18719" 2003-04-01 2003 4 1 -2 -9 -5.5
"18720" 2003-04-02 2003 4 2 4 -7 -1.5
"18721" 2003-04-03 2003 4 3 -7 -15 -11
"18722" 2003-04-04 2003 4 4 -16 -20 -18
"18723" 2003-04-05 2003 4 5 -8 -17 -12.5
"18724" 2003-04-06 2003 4 6 -14 -17 -15.5
"18725" 2003-04-07 2003 4 7 -13 -18 -15.5
"18726" 2003-04-08 2003 4 8 -4 -16 -10
"18727" 2003-04-09 2003 4 9 3 -6 -1.5
"18728" 2003-04-10 2003 4 10 5 -3 1
"18729" 2003-04-11 2003 4 11 5 -3 1
"18730" 2003-04-12 2003 4 12 5 -2 1.5
"18731" 2003-04-13 2003 4 13 8 -3 2.5
"18732" 2003-04-14 2003 4 14 6 -3 1.5
"18733" 2003-04-15 2003 4 15 1 -10 -4.5
"18734" 2003-04-16 2003 4 16 -5 -12 -8.5
"18735" 2003-04-17 2003 4 17 2 -9 -3.5
"18736" 2003-04-18 2003 4 18 -8 -11 -9.5
"18737" 2003-04-19 2003 4 19 -3 -12 -7.5
"18738" 2003-04-20 2003 4 20 -3 -13 -8
"18739" 2003-04-21 2003 4 21 6 -11 -2.5
"18740" 2003-04-22 2003 4 22 -2 -6 -4
"18741" 2003-04-23 2003 4 23 -6 -13 -9.5
"18742" 2003-04-24 2003 4 24 -6 -10 -8
"18743" 2003-04-25 2003 4 25 2 -6 -2
"18744" 2003-04-26 2003 4 26 2 -4 -1
"18745" 2003-04-27 2003 4 27 1 -4 -1.5
"18746" 2003-04-28 2003 4 28 4 -3 0.5
"18747" 2003-04-29 2003 4 29 2 -9 -3.5
"18748" 2003-04-30 2003 4 30 -6 -11 -8.5
"18749" 2003-05-01 2003 5 1 -8 -11 -9.5
"18750" 2003-05-02 2003 5 2 -4 -10 -7
"18751" 2003-05-03 2003 5 3 1 -8 -3.5
"18752" 2003-05-04 2003 5 4 -8 -10 -9
"18753" 2003-05-05 2003 5 5 -9 -12 -10.5
"18754" 2003-05-06 2003 5 6 -6 -12 -9
"18755" 2003-05-07 2003 5 7 -3 -9 -6
"18756" 2003-05-08 2003 5 8 -6 -11 -8.5
"18757" 2003-05-09 2003 5 9 -5 -12 -8.5
"18758" 2003-05-10 2003 5 10 -11 -14 -12.5
"18759" 2003-05-11 2003 5 11 -6 -13 -9.5
"18760" 2003-05-12 2003 5 12 2 -6 -2
"18761" 2003-05-13 2003 5 13 2 -4 -1
"18762" 2003-05-14 2003 5 14 5 -3 1
"18763" 2003-05-15 2003 5 15 4 -2 1
"18764" 2003-05-16 2003 5 16 5 -3 1
"18765" 2003-05-17 2003 5 17 9 1 5
"18766" 2003-05-18 2003 5 18 3 -4 -0.5
"18767" 2003-05-19 2003 5 19 1 -10 -4.5
"18768" 2003-05-20 2003 5 20 3 -9 -3
"18769" 2003-05-21 2003 5 21 5 -3 1
"18770" 2003-05-22 2003 5 22 7 0 3.5
"18771" 2003-05-23 2003 5 23 10 3 6.5
"18772" 2003-05-24 2003 5 24 10 0 5
"18773" 2003-05-25 2003 5 25 11 2 6.5
"18774" 2003-05-26 2003 5 26 11 3 7
"18775" 2003-05-27 2003 5 27 13 4 8.5
"18776" 2003-05-28 2003 5 28 14 5 9.5
"18777" 2003-05-29 2003 5 29 15 4 9.5
"18778" 2003-05-30 2003 5 30 15 2 8.5
"18779" 2003-05-31 2003 5 31 13 1 7
"18780" 2003-06-01 2003 6 1 5 -2 1.5
"18781" 2003-06-02 2003 6 2 7 -1 3
"18782" 2003-06-03 2003 6 3 6 -2 2
"18783" 2003-06-04 2003 6 4 4 -5 -0.5
"18784" 2003-06-05 2003 6 5 2 -6 -2
"18785" 2003-06-06 2003 6 6 3 -7 -2
"18786" 2003-06-07 2003 6 7 -2 -9 -5.5
"18787" 2003-06-08 2003 6 8 6 -5 0.5
"18788" 2003-06-09 2003 6 9 9 -1 4
"18789" 2003-06-10 2003 6 10 9 -1 4
"18790" 2003-06-11 2003 6 11 9 0 4.5
"18791" 2003-06-12 2003 6 12 10 -1 4.5
"18792" 2003-06-13 2003 6 13 5 -1 2
"18793" 2003-06-14 2003 6 14 9 0 4.5
"18794" 2003-06-15 2003 6 15 12 4 8
"18795" 2003-06-16 2003 6 16 9 3 6
"18796" 2003-06-17 2003 6 17 9 0 4.5
"18797" 2003-06-18 2003 6 18 4 0 2
"18798" 2003-06-19 2003 6 19 8 1 4.5
"18799" 2003-06-20 2003 6 20 7 -1 3
"18800" 2003-06-21 2003 6 21 9 0 4.5
"18801" 2003-06-22 2003 6 22 10 3 6.5
"18802" 2003-06-23 2003 6 23 7 0 3.5
"18803" 2003-06-24 2003 6 24 9 -2 3.5
"18804" 2003-06-25 2003 6 25 2 -5 -1.5
"18805" 2003-06-26 2003 6 26 8 -4 2
"18806" 2003-06-27 2003 6 27 9 0 4.5
"18807" 2003-06-28 2003 6 28 13 4 8.5
"18808" 2003-06-29 2003 6 29 11 0 5.5
"18809" 2003-06-30 2003 6 30 14 4 9
"18810" 2003-07-01 2003 7 1 16 8 12
"18811" 2003-07-02 2003 7 2 16 8 12
"18812" 2003-07-03 2003 7 3 16 8 12
"18813" 2003-07-04 2003 7 4 15 7 11
"18814" 2003-07-05 2003 7 5 16 7 11.5
"18815" 2003-07-06 2003 7 6 16 7 11.5
"18816" 2003-07-07 2003 7 7 15 5 10
"18817" 2003-07-08 2003 7 8 17 7 12
"18818" 2003-07-09 2003 7 9 13 4 8.5
"18819" 2003-07-10 2003 7 10 16 7 11.5
"18820" 2003-07-11 2003 7 11 16 8 12
"18821" 2003-07-12 2003 7 12 17 9 13
"18822" 2003-07-13 2003 7 13 18 11 14.5
"18823" 2003-07-14 2003 7 14 18 9 13.5
"18824" 2003-07-15 2003 7 15 17 8 12.5
"18825" 2003-07-16 2003 7 16 20 9 14.5
"18826" 2003-07-17 2003 7 17 17 9 13
"18827" 2003-07-18 2003 7 18 17 5 11
"18828" 2003-07-19 2003 7 19 16 5 10.5
"18829" 2003-07-20 2003 7 20 14 5 9.5
"18830" 2003-07-21 2003 7 21 16 6 11
"18831" 2003-07-22 2003 7 22 17 7 12
"18832" 2003-07-23 2003 7 23 15 10 12.5
"18833" 2003-07-24 2003 7 24 19 8 13.5
"18834" 2003-07-25 2003 7 25 14 9 11.5
"18835" 2003-07-26 2003 7 26 16 7 11.5
"18836" 2003-07-27 2003 7 27 14 7 10.5
"18837" 2003-07-28 2003 7 28 11 6 8.5
"18838" 2003-07-29 2003 7 29 11 3 7
"18839" 2003-07-30 2003 7 30 12 3 7.5
"18840" 2003-07-31 2003 7 31 13 8 10.5
"18841" 2003-08-01 2003 8 1 12 7 9.5
"18842" 2003-08-02 2003 8 2 15 8 11.5
"18843" 2003-08-03 2003 8 3 13 5 9
"18844" 2003-08-04 2003 8 4 11 4 7.5
"18845" 2003-08-05 2003 8 5 13 6 9.5
"18846" 2003-08-06 2003 8 6 16 8 12
"18847" 2003-08-07 2003 8 7 16 6 11
"18848" 2003-08-08 2003 8 8 13 6 9.5
"18849" 2003-08-09 2003 8 9 13 7 10
"18850" 2003-08-10 2003 8 10 15 8 11.5
"18851" 2003-08-11 2003 8 11 14 7 10.5
"18852" 2003-08-12 2003 8 12 14 8 11
"18853" 2003-08-13 2003 8 13 15 8 11.5
"18854" 2003-08-14 2003 8 14 14 5 9.5
"18855" 2003-08-15 2003 8 15 11 3 7
"18856" 2003-08-16 2003 8 16 11 1 6
"18857" 2003-08-17 2003 8 17 5 -1 2
"18858" 2003-08-18 2003 8 18 9 1 5
"18859" 2003-08-19 2003 8 19 10 2 6
"18860" 2003-08-20 2003 8 20 15 7 11
"18861" 2003-08-21 2003 8 21 14 9 11.5
"18862" 2003-08-22 2003 8 22 14 6 10
"18863" 2003-08-23 2003 8 23 10 4 7
"18864" 2003-08-24 2003 8 24 10 4 7
"18865" 2003-08-25 2003 8 25 10 5 7.5
"18866" 2003-08-26 2003 8 26 11 4 7.5
"18867" 2003-08-27 2003 8 27 13 5 9
"18868" 2003-08-28 2003 8 28 12 3 7.5
"18869" 2003-08-29 2003 8 29 8 -1 3.5
"18870" 2003-08-30 2003 8 30 6 -1 2.5
"18871" 2003-08-31 2003 8 31 5 0 2.5
"18872" 2003-09-01 2003 9 1 10 1 5.5
"18873" 2003-09-02 2003 9 2 12 3 7.5
"18874" 2003-09-03 2003 9 3 6 3 4.5
"18875" 2003-09-04 2003 9 4 11 3 7
"18876" 2003-09-05 2003 9 5 11 3 7
"18877" 2003-09-06 2003 9 6 5.651027597 1.790230713 3.720629155
"18878" 2003-09-07 2003 9 7 2.626563506 1 1.813281753
"18879" 2003-09-08 2003 9 8 9 -1 4
"18880" 2003-09-09 2003 9 9 5 -1 2
"18881" 2003-09-10 2003 9 10 -2 -6 -4
"18882" 2003-09-11 2003 9 11 -3 -7 -5
"18883" 2003-09-12 2003 9 12 3 -3 0
"18884" 2003-09-13 2003 9 13 -1 -7 -4
"18885" 2003-09-14 2003 9 14 3 -8 -2.5
"18886" 2003-09-15 2003 9 15 7 -1 3
"18887" 2003-09-16 2003 9 16 8 2 5
"18888" 2003-09-17 2003 9 17 10 -13 -1.5
"18889" 2003-09-18 2003 9 18 0 -13 -6.5
"18890" 2003-09-19 2003 9 19 5 -5 0
"18891" 2003-09-20 2003 9 20 4 -4 0
"18892" 2003-09-21 2003 9 21 4 -4 0
"18893" 2003-09-22 2003 9 22 8 -2 3
"18894" 2003-09-23 2003 9 23 9 2 5.5
"18895" 2003-09-24 2003 9 24 10 4 7
"18896" 2003-09-25 2003 9 25 8 2 5
"18897" 2003-09-26 2003 9 26 9 1 5
"18898" 2003-09-27 2003 9 27 8 -2 3
"18899" 2003-09-28 2003 9 28 9 2 5.5
"18900" 2003-09-29 2003 9 29 8 -2 3
"18901" 2003-09-30 2003 9 30 8 2 5
"18902" 2003-10-01 2003 10 1 7 0 3.5
"18903" 2003-10-02 2003 10 2 4 -2 1
"18904" 2003-10-03 2003 10 3 -1 -5 -3
"18905" 2003-10-04 2003 10 4 2 -3 -0.5
"18906" 2003-10-05 2003 10 5 5 -3 1
"18907" 2003-10-06 2003 10 6 5 -2 1.5
"18908" 2003-10-07 2003 10 7 6 0 3
"18909" 2003-10-08 2003 10 8 6 0 3
"18910" 2003-10-09 2003 10 9 11 1 6
"18911" 2003-10-10 2003 10 10 7 -11 -2
"18912" 2003-10-11 2003 10 11 0 -12 -6
"18913" 2003-10-12 2003 10 12 5 -1 2
"18914" 2003-10-13 2003 10 13 -1 -11 -6
"18915" 2003-10-14 2003 10 14 1 -11 -5
"18916" 2003-10-15 2003 10 15 3 -5 -1
"18917" 2003-10-16 2003 10 16 1 -2 -0.5
"18918" 2003-10-17 2003 10 17 7 -1 3
"18919" 2003-10-18 2003 10 18 9 3 6
"18920" 2003-10-19 2003 10 19 10 4 7
"18921" 2003-10-20 2003 10 20 10 2 6
"18922" 2003-10-21 2003 10 21 13 5 9
"18923" 2003-10-22 2003 10 22 12 5 8.5
"18924" 2003-10-23 2003 10 23 7 2 4.5
"18925" 2003-10-24 2003 10 24 2 -11 -4.5
"18926" 2003-10-25 2003 10 25 -8 -16 -12
"18927" 2003-10-26 2003 10 26 -4 -13 -8.5
"18928" 2003-10-27 2003 10 27 -2 -6 -4
"18929" 2003-10-28 2003 10 28 -2 -5 -3.5
"18930" 2003-10-29 2003 10 29 4 -3 0.5
"18931" 2003-10-30 2003 10 30 5 -3 1
"18932" 2003-10-31 2003 10 31 1 -7 -3
"18933" 2003-11-01 2003 11 1 -3 -5 -4
"18934" 2003-11-02 2003 11 2 -4 -6 -5
"18935" 2003-11-03 2003 11 3 -4 -12 -8
"18936" 2003-11-04 2003 11 4 -12 -17 -14.5
"18937" 2003-11-05 2003 11 5 -14 -15 -14.5
"18938" 2003-11-06 2003 11 6 -11 -14 -12.5
"18939" 2003-11-07 2003 11 7 -9 -12 -10.5
"18940" 2003-11-08 2003 11 8 -8 -10 -9
"18941" 2003-11-09 2003 11 9 -4 -9 -6.5
"18942" 2003-11-10 2003 11 10 -6 -11 -8.5
"18943" 2003-11-11 2003 11 11 -10 -11 -10.5
"18944" 2003-11-12 2003 11 12 -5 -11 -8
"18945" 2003-11-13 2003 11 13 1 -7 -3
"18946" 2003-11-14 2003 11 14 -9 -12 -10.5
"18947" 2003-11-15 2003 11 15 -11 -12 -11.5
"18948" 2003-11-16 2003 11 16 -7 -13 -10
"18949" 2003-11-17 2003 11 17 -11 -18 -14.5
"18950" 2003-11-18 2003 11 18 -11 -18 -14.5
"18951" 2003-11-19 2003 11 19 -4 -11 -7.5
"18952" 2003-11-20 2003 11 20 -2 -7 -4.5
"18953" 2003-11-21 2003 11 21 -5 -11 -8
"18954" 2003-11-22 2003 11 22 -11 -31 -21
"18955" 2003-11-23 2003 11 23 -15 -32 -23.5
"18956" 2003-11-24 2003 11 24 -10 -15 -12.5
"18957" 2003-11-25 2003 11 25 -16 -19 -17.5
"18958" 2003-11-26 2003 11 26 -18 -23 -20.5
"18959" 2003-11-27 2003 11 27 -18 -24 -21
"18960" 2003-11-28 2003 11 28 -7 -18 -12.5
"18961" 2003-11-29 2003 11 29 -4 -7 -5.5
"18962" 2003-11-30 2003 11 30 -2 -5 -3.5
"18963" 2003-12-01 2003 12 1 0 -2 -1
"18964" 2003-12-02 2003 12 2 -2 -14 -8
"18965" 2003-12-03 2003 12 3 -7 -14 -10.5
"18966" 2003-12-04 2003 12 4 -5 -11 -8
"18967" 2003-12-05 2003 12 5 3 -6 -1.5
"18968" 2003-12-06 2003 12 6 1 -4 -1.5
"18969" 2003-12-07 2003 12 7 -2 -5 -3.5
"18970" 2003-12-08 2003 12 8 -5 -15 -10
"18971" 2003-12-09 2003 12 9 -13 -17 -15
"18972" 2003-12-10 2003 12 10 -6 -14 -10
"18973" 2003-12-11 2003 12 11 -13 -15 -14
"18974" 2003-12-12 2003 12 12 -15 -17 -16
"18975" 2003-12-13 2003 12 13 -9 -17 -13
"18976" 2003-12-14 2003 12 14 -3 -9 -6
"18977" 2003-12-15 2003 12 15 -9 -21 -15
"18978" 2003-12-16 2003 12 16 -7 -22 -14.5
"18979" 2003-12-17 2003 12 17 -5 -9 -7
"18980" 2003-12-18 2003 12 18 -3 -7 -5
"18981" 2003-12-19 2003 12 19 1 -2 -0.5
"18982" 2003-12-20 2003 12 20 1 -2 -0.5
"18983" 2003-12-21 2003 12 21 -2 -9 -5.5
"18984" 2003-12-22 2003 12 22 -9 -12 -10.5
"18985" 2003-12-23 2003 12 23 -2 -9 -5.5
"18986" 2003-12-24 2003 12 24 2 -3 -0.5
"18987" 2003-12-25 2003 12 25 -1 -8 -4.5
"18988" 2003-12-26 2003 12 26 -1 -15 -8
"18989" 2003-12-27 2003 12 27 -15 -22 -18.5
"18990" 2003-12-28 2003 12 28 -21 -24 -22.5
"18991" 2003-12-29 2003 12 29 -12 -21 -16.5
"18992" 2003-12-30 2003 12 30 -9 -12 -10.5
"18993" 2003-12-31 2003 12 31 -7 -10 -8.5
"18994" 2004-01-01 2004 1 1 -7 -12 -9.5
"18995" 2004-01-02 2004 1 2 -8 -13 -10.5
"18996" 2004-01-03 2004 1 3 -11 -16 -13.5
"18997" 2004-01-04 2004 1 4 -16 -24 -20
"18998" 2004-01-05 2004 1 5 -23 -25 -24
"18999" 2004-01-06 2004 1 6 -7 -23 -15
"19000" 2004-01-07 2004 1 7 -5 -8 -6.5
"19001" 2004-01-08 2004 1 8 -8 -11 -9.5
"19002" 2004-01-09 2004 1 9 -6 -9 -7.5
"19003" 2004-01-10 2004 1 10 -2 -5 -3.5
"19004" 2004-01-11 2004 1 11 0 -3 -1.5
"19005" 2004-01-12 2004 1 12 0 -5 -2.5
"19006" 2004-01-13 2004 1 13 -1 -5 -3
"19007" 2004-01-14 2004 1 14 4 -5 -0.5
"19008" 2004-01-15 2004 1 15 3 -7 -2
"19009" 2004-01-16 2004 1 16 -6 -11 -8.5
"19010" 2004-01-17 2004 1 17 -2 -12 -7
"19011" 2004-01-18 2004 1 18 -2 -10 -6
"19012" 2004-01-19 2004 1 19 -9 -12 -10.5
"19013" 2004-01-20 2004 1 20 -11 -15 -13
"19014" 2004-01-21 2004 1 21 -11 -13 -12
"19015" 2004-01-22 2004 1 22 -5 -12 -8.5
"19016" 2004-01-23 2004 1 23 -2 -5 -3.5
"19017" 2004-01-24 2004 1 24 0 -11 -5.5
"19018" 2004-01-25 2004 1 25 -11 -24 -17.5
"19019" 2004-01-26 2004 1 26 -22 -25 -23.5
"19020" 2004-01-27 2004 1 27 -13 -22 -17.5
"19021" 2004-01-28 2004 1 28 -11 -13 -12
"19022" 2004-01-29 2004 1 29 -9 -12 -10.5
"19023" 2004-01-30 2004 1 30 -7 -9 -8
"19024" 2004-01-31 2004 1 31 -8 -19 -13.5
"19025" 2004-02-01 2004 2 1 -19 -20 -19.5
"19026" 2004-02-02 2004 2 2 -12 -20 -16
"19027" 2004-02-03 2004 2 3 -9 -14 -11.5
"19028" 2004-02-04 2004 2 4 -11 -17 -14
"19029" 2004-02-05 2004 2 5 -16 -20 -18
"19030" 2004-02-06 2004 2 6 -10 -19 -14.5
"19031" 2004-02-07 2004 2 7 -2 -17 -9.5
"19032" 2004-02-08 2004 2 8 -17 -20 -18.5
"19033" 2004-02-09 2004 2 9 -8 -20 -14
"19034" 2004-02-10 2004 2 10 -10 -15 -12.5
"19035" 2004-02-11 2004 2 11 -15 -24 -19.5
"19036" 2004-02-12 2004 2 12 -17 -24 -20.5
"19037" 2004-02-13 2004 2 13 -8 -16 -12
"19038" 2004-02-14 2004 2 14 -7 -10 -8.5
"19039" 2004-02-15 2004 2 15 -9 -14 -11.5
"19040" 2004-02-16 2004 2 16 -11 -16 -13.5
"19041" 2004-02-17 2004 2 17 -3 -11 -7
"19042" 2004-02-18 2004 2 18 2 -4 -1
"19043" 2004-02-19 2004 2 19 -3 -11 -7
"19044" 2004-02-20 2004 2 20 -4 -14 -9
"19045" 2004-02-21 2004 2 21 -8 -10 -9
"19046" 2004-02-22 2004 2 22 -7 -11 -9
"19047" 2004-02-23 2004 2 23 -3 -11 -7
"19048" 2004-02-24 2004 2 24 -3 -10 -6.5
"19049" 2004-02-25 2004 2 25 -7 -10 -8.5
"19050" 2004-02-26 2004 2 26 0 -9 -4.5
"19051" 2004-02-27 2004 2 27 -3 -8 -5.5
"19052" 2004-02-28 2004 2 28 -5 -13 -9
"19053" 2004-02-29 2004 2 29 -13 -16 -14.5
"19054" 2004-03-01 2004 3 1 -11 -16 -13.5
"19055" 2004-03-02 2004 3 2 -7 -15 -11
"19056" 2004-03-03 2004 3 3 -7 -12 -9.5
"19057" 2004-03-04 2004 3 4 -8 -13 -10.5
"19058" 2004-03-05 2004 3 5 -14 -17 -15.5
"19059" 2004-03-06 2004 3 6 -9 -14 -11.5
"19060" 2004-03-07 2004 3 7 -1 -11 -6
"19061" 2004-03-08 2004 3 8 1 -5 -2
"19062" 2004-03-09 2004 3 9 3 -4 -0.5
"19063" 2004-03-10 2004 3 10 -4 -16 -10
"19064" 2004-03-11 2004 3 11 -2 -11 -6.5
"19065" 2004-03-12 2004 3 12 0 -7 -3.5
"19066" 2004-03-13 2004 3 13 -2 -9 -5.5
"19067" 2004-03-14 2004 3 14 -4 -10 -7
"19068" 2004-03-15 2004 3 15 -9 -12 -10.5
"19069" 2004-03-16 2004 3 16 -8 -13 -10.5
"19070" 2004-03-17 2004 3 17 -6 -10 -8
"19071" 2004-03-18 2004 3 18 -1 -10 -5.5
"19072" 2004-03-19 2004 3 19 4 -5 -0.5
"19073" 2004-03-20 2004 3 20 5 -2 1.5
"19074" 2004-03-21 2004 3 21 5 -1 2
"19075" 2004-03-22 2004 3 22 4 -1 1.5
"19076" 2004-03-23 2004 3 23 2 -4 -1
"19077" 2004-03-24 2004 3 24 3 -4 -0.5
"19078" 2004-03-25 2004 3 25 2 -7 -2.5
"19079" 2004-03-26 2004 3 26 7 -2 2.5
"19080" 2004-03-27 2004 3 27 -2 -14 -8
"19081" 2004-03-28 2004 3 28 -13 -15 -14
"19082" 2004-03-29 2004 3 29 -3 -14 -8.5
"19083" 2004-03-30 2004 3 30 3 -6 -1.5
"19084" 2004-03-31 2004 3 31 6 -2 2
"19085" 2004-04-01 2004 4 1 7 -1 3
"19086" 2004-04-02 2004 4 2 -1 -5 -3
"19087" 2004-04-03 2004 4 3 -6 -9 -7.5
"19088" 2004-04-04 2004 4 4 5 -5 0
"19089" 2004-04-05 2004 4 5 -2 -4 -3
"19090" 2004-04-06 2004 4 6 -1 -5 -3
"19091" 2004-04-07 2004 4 7 0 -5 -2.5
"19092" 2004-04-08 2004 4 8 -2 -6 -4
"19093" 2004-04-09 2004 4 9 -3 -13 -8
"19094" 2004-04-10 2004 4 10 -9 -16 -12.5
"19095" 2004-04-11 2004 4 11 -10 -18 -14
"19096" 2004-04-12 2004 4 12 -7 -17 -12
"19097" 2004-04-13 2004 4 13 2 -8 -3
"19098" 2004-04-14 2004 4 14 0 -5 -2.5
"19099" 2004-04-15 2004 4 15 2 -8 -3
"19100" 2004-04-16 2004 4 16 3 -4 -0.5
"19101" 2004-04-17 2004 4 17 5 -2 1.5
"19102" 2004-04-18 2004 4 18 0 -10 -5
"19103" 2004-04-19 2004 4 19 -1 -9 -5
"19104" 2004-04-20 2004 4 20 -6 -10 -8
"19105" 2004-04-21 2004 4 21 -6 -9 -7.5
"19106" 2004-04-22 2004 4 22 -7 -11 -9
"19107" 2004-04-23 2004 4 23 -8 -12 -10
"19108" 2004-04-24 2004 4 24 -6 -11 -8.5
"19109" 2004-04-25 2004 4 25 -6 -9 -7.5
"19110" 2004-04-26 2004 4 26 2 -7 -2.5
"19111" 2004-04-27 2004 4 27 4 -3 0.5
"19112" 2004-04-28 2004 4 28 4 -2 1
"19113" 2004-04-29 2004 4 29 2 -11 -4.5
"19114" 2004-04-30 2004 4 30 -7 -13 -10
"19115" 2004-05-01 2004 5 1 -4 -13 -8.5
"19116" 2004-05-02 2004 5 2 2 -6 -2
"19117" 2004-05-03 2004 5 3 5 -2 1.5
"19118" 2004-05-04 2004 5 4 6 0 3
"19119" 2004-05-05 2004 5 5 8 3 5.5
"19120" 2004-05-06 2004 5 6 9 2 5.5
"19121" 2004-05-07 2004 5 7 9 2 5.5
"19122" 2004-05-08 2004 5 8 8 1 4.5
"19123" 2004-05-09 2004 5 9 6 2 4
"19124" 2004-05-10 2004 5 10 7 1 4
"19125" 2004-05-11 2004 5 11 7 -9 -1
"19126" 2004-05-12 2004 5 12 -5 -9 -7
"19127" 2004-05-13 2004 5 13 -6 -10 -8
"19128" 2004-05-14 2004 5 14 -5 -10 -7.5
"19129" 2004-05-15 2004 5 15 1 -6 -2.5
"19130" 2004-05-16 2004 5 16 3 -3 0
"19131" 2004-05-17 2004 5 17 4 -2 1
"19132" 2004-05-18 2004 5 18 7 -1 3
"19133" 2004-05-19 2004 5 19 10 0 5
"19134" 2004-05-20 2004 5 20 4 -1 1.5
"19135" 2004-05-21 2004 5 21 7 0 3.5
"19136" 2004-05-22 2004 5 22 1 -5 -2
"19137" 2004-05-23 2004 5 23 5 -6 -0.5
"19138" 2004-05-24 2004 5 24 2 -5 -1.5
"19139" 2004-05-25 2004 5 25 0 -6 -3
"19140" 2004-05-26 2004 5 26 3 -6 -1.5
"19141" 2004-05-27 2004 5 27 4 -4 0
"19142" 2004-05-28 2004 5 28 11 1 6
"19143" 2004-05-29 2004 5 29 0 -12 -6
"19144" 2004-05-30 2004 5 30 -7 -13 -10
"19145" 2004-05-31 2004 5 31 0 -10 -5
"19146" 2004-06-01 2004 6 1 4 -4 0
