Year,Month,Day,TMIN,TMAX,PCP
1998,5,1,-3.73,2.5,1.15
1998,5,2,-3.77,3.2,0
1998,5,3,-1.52,5.6,0.02
1998,5,4,-3.49,5,0.49
1998,5,5,-3.96,1.68,0.69
1998,5,6,-5.16,0.5,0
1998,5,7,-6.72,-1.98,0
1998,5,8,-6.55,-0.04,0
1998,5,9,-7.11,1.98,0
1998,5,10,-2.08,3.66,0
1998,5,11,-4.22,-0.02,0.42
1998,5,12,-3.75,2.92,9.66
1998,5,13,-0.22,8.06,0.16
1998,5,14,-7.8,0.77,4.82
1998,5,15,-8.8,-1.82,26.22
1998,5,16,-4.76,4.95,0
1998,5,17,0.5,7.79,0
1998,5,18,2.66,8.59,0.05
1998,5,19,2.63,9.13,1.15
1998,5,20,3.04,9.45,0.02
1998,5,21,-0.3,5.69,0.46
1998,5,22,-3.74,1.85,0
1998,5,23,-5.15,1.15,0.1
1998,5,24,-2.83,3.9,2.3
1998,5,25,-2.58,5.18,0
1998,5,26,0.83,8.31,0
1998,5,27,0.57,9.5,0
1998,5,28,3.16,9.5,0
1998,5,29,3.34,11.01,0
1998,5,30,3.25,9.22,0
1998,5,31,-0.6,8.07,0
1998,6,1,2.85,9.94,0
1998,6,2,1.81,11.95,0.04
1998,6,3,1.87,11.13,1.34
1998,6,4,-5.08,1.78,10.08
1998,6,5,-7.4,-2.18,9.66
1998,6,6,-5.45,2.48,0
1998,6,7,0.13,7.93,0.04
1998,6,8,-3.81,1.68,0.96
1998,6,9,-1.53,5.48,0.96
1998,6,10,-1.4,6.46,0.92
1998,6,11,-2.5,3.75,0
1998,6,12,-0.76,8.49,0.17
1998,6,13,-2.24,5.03,4.45
1998,6,14,-3.61,1.27,12.46
1998,6,15,-5.49,1.95,0.96
1998,6,16,0.17,5.69,1.17
1998,6,17,-5.69,5.08,8.96
1998,6,18,-5.91,1.72,73.83
1998,6,19,1.17,11.54,0
1998,6,20,3.41,9.84,0.12
1998,6,21,1.38,7.94,2.76
1998,6,22,1.62,11.17,0
1998,6,23,3.86,10.65,0
1998,6,24,4.64,9.16,0
1998,6,25,3.63,15.24,0
1998,6,26,6.83,13.14,0
1998,6,27,4.4,13.25,0
1998,6,28,4.05,16.69,0
1998,6,29,6.6,16.67,0.04
1998,6,30,5.1,12.57,0.92
1998,7,1,5.62,17.03,0
1998,7,2,8.44,17.64,0
1998,7,3,5.46,14.58,0.08
1998,7,4,5.05,13.12,1.84
1998,7,5,7.17,15.97,0.12
1998,7,6,5.66,12.01,2.76
1998,7,7,4.04,13.71,0
1998,7,8,4.75,11.38,0.42
1998,7,9,5.2,11.69,10.28
1998,7,10,4.06,11.55,14.26
1998,7,11,6.2,14.04,0.04
1998,7,12,7.72,15.69,0.92
1998,7,13,8.44,17.45,0
1998,7,14,8.65,17.14,0
1998,7,15,4.53,15.56,0.04
1998,7,16,6.19,14.95,0.92
1998,7,17,5.69,16.68,0
1998,7,18,8.08,19.62,0
1998,7,19,11.09,19.98,0
1998,7,20,10.44,20.33,0.08
1998,7,21,6.93,16.89,2.01
1998,7,22,5.99,9.78,4.12
1998,7,23,6.76,11.68,5.16
1998,7,24,6.85,11.88,7.92
1998,7,25,6.52,13.68,8.01
1998,7,26,5.71,10.44,9.66
1998,7,27,4.56,10.5,0.17
1998,7,28,5.8,11.61,3.91
1998,7,29,5.71,10.17,0.25
1998,7,30,4.58,9.57,5.92
1998,7,31,3.9,14.67,4.16
1998,8,1,4.29,11.75,5.75
1998,8,2,3.45,10.46,0.08
1998,8,3,3.3,9.15,2.8
1998,8,4,2.76,6.49,22.08
1998,8,5,1.05,8.75,0
1998,8,6,4.95,13.92,0
1998,8,7,8.2,16.06,0.04
1998,8,8,6.96,17.09,1.09
1998,8,9,5.82,12.9,4.83
1998,8,10,3.39,13.74,21.16
1998,8,11,4.56,11.43,0.12
1998,8,12,3.1,11.37,2.8
1998,8,13,3.35,11.79,1.04
1998,8,14,5.75,13.98,2.76
1998,8,15,6.59,13.21,0
1998,8,16,7.27,13.28,0.17
1998,8,17,6.32,14.09,4.08
1998,8,18,8.17,14.84,3.95
1998,8,19,6.22,12.67,1.25
1998,8,20,6.14,12.93,7.76
1998,8,21,6.39,12.52,3.95
1998,8,22,6.03,12.76,0.92
1998,8,23,8.29,16.28,0
1998,8,24,7.95,15.62,0.08
1998,8,25,6.34,13.29,1.84
1998,8,26,6.84,13.89,0.08
1998,8,27,3.53,10.97,1.84
1998,8,28,0.6,14.23,0
1998,8,29,4.49,17.11,0
1998,8,30,6.91,16.72,0.25
1998,8,31,3.19,10.97,5.83
1998,9,1,2.29,7.29,1.84
1998,9,2,3.97,13.08,0
1998,9,3,5.36,16.26,0
1998,9,4,6.47,17.43,0
1998,9,5,8.21,18.24,0
1998,9,6,6.98,17.19,0
1998,9,7,6.21,16.02,0.04
1998,9,8,7.69,14.95,0.92
1998,9,9,7.68,14.21,0.04
1998,9,10,6.9,13.17,0.92
1998,9,11,5.22,13.1,0.58
1998,9,12,3.9,10.19,13.51
1998,9,13,2.11,6.51,3.91
1998,9,14,1.69,7.29,0
1998,9,15,1.48,10.08,0
1998,9,16,3.63,12.04,0
1998,9,17,3.42,12.09,0
1998,9,18,4.66,13.79,0
1998,9,19,0.52,12.14,0
1998,9,20,-0.16,8.63,0.04
1998,9,21,0.02,8.47,0.92
1998,9,22,1.57,9.86,0.12
1998,9,23,1.24,7.8,2.76
1998,9,24,3.2,11.48,0
1998,9,25,1.72,14.58,0
1998,9,26,-0.68,9.31,0
1998,9,27,-0.06,12.51,0
1998,9,28,5.92,11.72,0.17
1998,9,29,2.71,11.83,3.91
1998,9,30,0.27,8.24,0.11
1998,10,1,-2.81,6.87,2.87
1998,10,2,-2.91,-0.04,7.82
1998,10,3,-1.34,4.2,0.47
1998,10,4,-9.28,-1.7,11.3
1998,10,5,-11.48,-9.48,11.84
1998,10,6,-9.84,-1.64,13.11
1998,10,7,-0.76,7.18,0
1998,10,8,2.24,8.95,0
1998,10,9,0.46,7.8,0
1998,10,10,-0.98,7.61,0
1998,10,11,-3.14,5.16,0
1998,10,12,0.36,7.92,0
1998,10,13,0.62,7.26,0
1998,10,14,0.19,8.66,0
1998,10,15,-1.26,6.88,0.13
1998,10,16,-6.99,-0.62,3.12
1998,10,17,-9.51,-7.2,3.02
1998,10,18,-8.45,0.08,0.69
1998,10,19,-6.76,2.96,0
1998,10,20,-6.53,0.88,0
1998,10,21,-7.54,4.13,0
1998,10,22,-0.41,4.19,0
1998,10,23,-3.98,3.26,0
1998,10,24,-4.76,2.1,0
1998,10,25,-4.06,3.21,0
1998,10,26,-1.97,2.5,0.18
1998,10,27,-2.59,4.05,5.12
1998,10,28,-6.85,-2.4,23.08
1998,10,29,-6.79,-1.83,12.52
1998,10,30,-5.99,-0.67,2.32
1998,10,31,-5.44,-1.62,0.46
1998,11,1,-5.17,-0.48,0.08
1998,11,2,-6.29,-3.48,1.86
1998,11,3,-11.94,-6.17,0.46
1998,11,4,-12.58,-8.02,0
1998,11,5,-11.45,-6.39,0.03
1998,11,6,-10.68,-7.47,0.79
1998,11,7,-12.37,-10.09,2.43
1998,11,8,-9.99,-5.81,3.15
1998,11,9,-18.01,-9.06,3.92
1998,11,10,-18.62,-15.81,5.52
1998,11,11,-14.99,-8.42,0.03
1998,11,12,-10.62,-6.65,0.75
1998,11,13,-7.37,-2.76,1.38
1998,11,14,-5.63,-2.29,0
1998,11,15,-3.5,0.03,0
1998,11,16,-5.71,-0.69,0.08
1998,11,17,-7.54,1.46,1.89
1998,11,18,-11.74,-9.21,1.28
1998,11,19,-14.7,-11.22,3.28
1998,11,20,-15.01,-7.43,6.67
1998,11,21,-9.51,-0.54,0
1998,11,22,-5.45,0.27,0
1998,11,23,-5.36,1.03,0
1998,11,24,-8.7,-0.23,0
1998,11,25,-9.09,-1.49,0
1998,11,26,-1.81,4.7,0
1998,11,27,-0.54,4.87,0
1998,11,28,-3.19,2.8,0.03
1998,11,29,-7.58,-2.59,0.74
1998,11,30,-7.88,-0.03,1.15
1998,12,1,-2.49,2.76,0
1998,12,2,-2.91,0.34,0
1998,12,3,-1.73,4.96,0
1998,12,4,-7.56,1.25,0.02
1998,12,5,-15.91,-6.74,0.46
1998,12,6,-19.37,-15.68,0
1998,12,7,-20.37,-16.09,0
1998,12,8,-13.67,-8.38,0.1
1998,12,9,-21.1,-14.41,2.3
1998,12,10,-21.69,-8.36,0
1998,12,11,-9.11,-4.49,0
1998,12,12,-9.35,-6.55,0
1998,12,13,-6.25,-1.53,0
1998,12,14,-5.01,1.26,0
1998,12,15,-6.69,-1.23,0
1998,12,16,-8.42,-4.2,0
1998,12,17,-5.13,-2.52,0
1998,12,18,-17.33,-4.29,0
1998,12,19,-14.26,-4.69,0.06
1998,12,20,-20.17,-6.92,1.62
1998,12,21,-26.23,-14.51,5.6
1998,12,22,-19.95,-15.45,1.86
1998,12,23,-19.34,-17.87,0.46
1998,12,24,-19.86,-16.07,0
1998,12,25,-16.58,-11.65,0
1998,12,26,-11.8,-9.22,0
1998,12,27,-13.82,-11.96,0.93
1998,12,28,-12.73,-8.99,21.7
1998,12,29,-9.41,-6.2,7.42
1998,12,30,-8.41,-6.12,7.11
1998,12,31,-8.07,-3.29,10.12
1999,1,1,-14.88,-7.45,0.03
1999,1,2,-19.59,-15.49,0.69
1999,1,3,-22.21,-19,0.02
1999,1,4,-18.92,-11.55,0.92
1999,1,5,-11.88,-9.57,10.76
1999,1,6,-9.48,-7.08,4.48
1999,1,7,-10.98,-6.54,7.82
1999,1,8,-16.24,-11.36,0
1999,1,9,-15.6,-11.03,0
1999,1,10,-12.81,-8.97,0.02
1999,1,11,-8.26,-5.7,0.77
1999,1,12,-10.69,-5.97,7.18
1999,1,13,-13.85,-10.31,1.28
1999,1,14,-14.98,-6.69,3.04
1999,1,15,-10.55,-5.84,1.18
1999,1,16,-10.85,-6.88,0.72
1999,1,17,-16.99,-10.9,0.74
1999,1,18,-10.6,-5.88,1.26
1999,1,19,-8.42,-6.48,2.66
1999,1,20,-11.14,-7.18,3.02
1999,1,21,-14.22,-8.93,0.87
1999,1,22,-18.63,-13.95,4.22
1999,1,23,-14.9,-7.44,1.92
1999,1,24,-8.16,-5.99,2.67
1999,1,25,-6.08,-0.48,19.48
1999,1,26,-14.48,-3.96,9.21
1999,1,27,-16.38,-12.61,5.52
1999,1,28,-16.39,-9.04,0
1999,1,29,-17.03,-2.93,0
1999,1,30,-9.7,-2.57,0
1999,1,31,-8.03,-1.38,1.14
1999,2,1,-15.7,-7.93,26.9
1999,2,2,-16.56,-11.49,15.9
1999,2,3,-12.61,-8.03,6.57
1999,2,4,-6.95,-1.08,13.6
1999,2,5,-9.48,-6.27,0.87
1999,2,6,-10.54,-9.16,4.53
1999,2,7,-9.72,-3.98,9.1
1999,2,8,-7.12,-4.4,2.99
1999,2,9,-6.57,-0.61,0.1
1999,2,10,-21.15,-2.46,2.85
1999,2,11,-25.08,-18.85,13.01
1999,2,12,-16.28,-6.93,8.28
1999,2,13,-7.44,0.2,0
1999,2,14,-8.3,-1.36,0.02
1999,2,15,-15.58,-8.36,0.69
1999,2,16,-14.88,-11.29,5.81
1999,2,17,-16.7,-9.65,12.22
1999,2,18,-17.45,-10.21,6.03
1999,2,19,-15.66,-8.55,1.34
1999,2,20,-16.81,-14.19,4.74
1999,2,21,-14.58,-2.01,9.39
1999,2,22,-18.98,-9.9,20.73
1999,2,23,-16.39,-8.68,11.68
1999,2,24,-10.38,-3.75,9.43
1999,2,25,-6.55,-0.81,0.13
1999,2,26,-16.83,-6.72,3.01
1999,2,27,-19.4,-8.51,0.49
1999,2,28,-8.77,-5.24,0.88
1999,3,1,-10.93,-2.44,4.4
1999,3,2,-14.2,-11.01,1.58
1999,3,3,-10.77,-2.24,20.47
1999,3,4,-10.86,-4.35,0
1999,3,5,-18.51,-11.46,0
1999,3,6,-13.72,-5.7,0
1999,3,7,-8.84,-0.98,0.37
1999,3,8,-13.36,-9.77,8.67
1999,3,9,-10.58,-4.29,3.92
1999,3,10,-12.6,-8.54,5.52
1999,3,11,-13.34,-2.42,0.13
1999,3,12,-14.25,-9.1,2.99
1999,3,13,-12.36,-1.9,0
1999,3,14,-7.55,-0.36,0
1999,3,15,-5.06,2.87,0.08
1999,3,16,-5.95,-1.89,1.84
1999,3,17,-10.55,1.24,0
1999,3,18,-8.47,0.85,0
1999,3,19,-8.52,1.62,0
1999,3,20,-8.33,3,0
1999,3,21,-6.94,2.41,0
1999,3,22,-9.17,-4.95,0
1999,3,23,-7.9,0.67,0
1999,3,24,-9.87,0.51,0
1999,3,25,-6.87,3.71,0.02
1999,3,26,-4.04,2.32,0.61
1999,3,27,-12.24,-3.42,3.45
1999,3,28,-13.99,-5.24,0.03
1999,3,29,-10.43,1.74,0.69
1999,3,30,-2.15,3.93,0.03
1999,3,31,-5.5,1.9,0.74
1999,4,1,-13.28,-5.84,1.2
1999,4,2,-17.59,-5.33,1.72
1999,4,3,-17.26,-12.83,13.35
1999,4,4,-15.38,-8.53,5.52
1999,4,5,-13.41,-7.95,0.03
1999,4,6,-8.88,0.87,0.69
1999,4,7,-4.84,3.08,1.25
1999,4,8,-12.77,-5.99,29.38
1999,4,9,-15.18,-3.13,14.86
1999,4,10,-16.67,-11.22,9.26
1999,4,11,-11.78,-1.88,17.25
1999,4,12,-6.21,2.54,0
1999,4,13,-4.18,1.52,0.31
1999,4,14,-14.15,-4.31,7.31
1999,4,15,-18.95,-12.73,4.27
1999,4,16,-19.26,-11.6,3.14
1999,4,17,-18.83,-4.45,3.45
1999,4,18,-6.31,0.56,0
1999,4,19,-2.52,2.84,0.02
1999,4,20,-3.32,1.78,0.75
1999,4,21,-9.26,-0.82,7.14
1999,4,22,-10.08,-4.58,10.91
1999,4,23,-11.45,-6.38,2.3
1999,4,24,-9.09,1.53,0.15
1999,4,25,-8.55,-5.26,3.68
1999,4,26,-8.33,-3.87,5.29
1999,4,27,-4.36,1.3,0.34
1999,4,28,-3.28,2.67,8.14
1999,4,29,-4.78,-1.7,7.85
1999,4,30,-8.63,-2.39,11.55
1999,5,1,-9.43,-0.3,7.11
1999,5,2,-8.78,-4.35,15.75
1999,5,3,-9.21,-0.43,8.11
1999,5,4,-12.26,-8.81,6.83
1999,5,5,-13.58,-9.7,3.78
1999,5,6,-12.84,-7.72,2.84
1999,5,7,-7.47,1.45,12.42
1999,5,8,-1.01,6.16,0
1999,5,9,-2.5,7.39,0.06
1999,5,10,-12.43,-2.25,1.75
1999,5,11,-11.92,-6.74,9.87
1999,5,12,-10.34,0.32,31.43
1999,5,13,-1.13,6.94,3.48
1999,5,14,-3.33,-0.3,0.69
1999,5,15,-4.15,2.42,0.15
1999,5,16,-9.46,-1.96,3.74
1999,5,17,-11.24,-0.26,6.67
1999,5,18,-3.98,7,0
1999,5,19,1.49,7.65,0.02
1999,5,20,-1.47,4.61,0.46
1999,5,21,-0.96,9.59,0.02
1999,5,22,-0.01,9.01,0.48
1999,5,23,-0.7,10.05,0.59
1999,5,24,-0.77,4.27,3.23
1999,5,25,-1.51,2.29,5.52
1999,5,26,-0.98,5.58,0.08
1999,5,27,-0.84,3.39,1.84
1999,5,28,-1.07,8,0
1999,5,29,0.69,5.1,0
1999,5,30,0.95,6.85,0.31
1999,5,31,-4.73,4.27,9.01
1999,6,1,-5.01,5.99,43.32
1999,6,2,-1.21,8.36,1.84
1999,6,3,-1.67,7.68,0
1999,6,4,2.71,8.78,0.79
1999,6,5,-6.66,1.72,21.38
1999,6,6,-6.64,4.93,73.83
1999,6,7,1.75,12.01,0
1999,6,8,4.56,11.31,0.04
1999,6,9,0.36,6.24,1.34
1999,6,10,-0.78,2.82,9.66
1999,6,11,-2.29,5.19,0.08
1999,6,12,-0.32,5.62,1.84
1999,6,13,-0.97,5.93,0.17
1999,6,14,0.07,7.19,4.16
1999,6,15,-0.47,3.55,5.96
1999,6,16,-0.24,5.07,5.04
1999,6,17,1.14,6.13,4.87
1999,6,18,1.51,10.07,0.92
1999,6,19,4.29,12.49,0
1999,6,20,4.32,14.27,0.04
1999,6,21,3.41,11.23,0.92
1999,6,22,4.65,9.65,0
1999,6,23,4.1,12.55,0
1999,6,24,5.44,14.8,0
1999,6,25,7.71,14.3,0
1999,6,26,5.58,13.39,0
1999,6,27,6.44,12.75,0
1999,6,28,3.33,13.27,0
1999,6,29,5.13,10.7,0.04
1999,6,30,3.67,10.62,0.92
1999,7,1,4.79,15.26,0.04
1999,7,2,8.43,16.5,0.92
1999,7,3,9.34,17.07,0
1999,7,4,8.57,16.03,0
1999,7,5,7.13,16,0
1999,7,6,6,16.57,0
1999,7,7,7.98,15.31,0
1999,7,8,8,12.87,0
1999,7,9,4.68,9.87,0.04
1999,7,10,1.34,12.68,1
1999,7,11,3.75,12.15,1.84
1999,7,12,3.23,12.3,0
1999,7,13,8.62,16.75,0.21
1999,7,14,7.2,13.46,4.83
1999,7,15,5.42,11.68,0.38
1999,7,16,3.51,8.33,8.78
1999,7,17,4.67,12.75,0.92
1999,7,18,6.08,10.65,0.04
1999,7,19,5.91,9.6,0.92
1999,7,20,5.1,14.09,0
1999,7,21,6.35,15.65,0.04
1999,7,22,6.82,14.14,0.92
1999,7,23,7.49,14.92,1.12
1999,7,24,7.24,13.97,25.76
1999,7,25,7.98,14.47,0
1999,7,26,6.32,14.54,0
1999,7,27,6.1,16,0.75
1999,7,28,7.59,15.27,17.25
1999,7,29,7.89,12.99,0.46
1999,7,30,5.28,12.54,11.2
1999,7,31,4.22,8.05,14.34
1999,8,1,2.16,7.7,1.84
1999,8,2,2.25,12.08,0
1999,8,3,2,11.4,1.21
1999,8,4,4.14,8.19,28.29
1999,8,5,4.52,9.86,10.58
1999,8,6,5.56,10.75,0
1999,8,7,4.73,12.46,0
1999,8,8,5.31,13.74,0.12
1999,8,9,5.94,13.25,3.09
1999,8,10,5.6,12.14,7.59
1999,8,11,3.4,10.63,0
1999,8,12,2.7,9.55,0
1999,8,13,3.42,13.65,0.17
1999,8,14,5.45,14.22,3.91
1999,8,15,5.22,10.1,0
1999,8,16,4.63,13.32,0.12
1999,8,17,5.36,11.77,2.76
1999,8,18,2.56,12.74,0.54
1999,8,19,4.88,14,12.42
1999,8,20,5.65,12.45,0.04
1999,8,21,4.46,11.95,0.92
1999,8,22,4.52,11.5,0
1999,8,23,3.75,14.22,0
1999,8,24,6.03,14.43,0.38
1999,8,25,6.94,13.04,8.74
1999,8,26,6.44,12.67,0.38
1999,8,27,6.54,14.72,8.74
1999,8,28,6.24,9.88,0
1999,8,29,6.28,12,0.04
1999,8,30,7.07,14.49,1.04
1999,8,31,6.83,13.88,2.97
1999,9,1,5.66,12.03,5.21
1999,9,2,4.53,8.65,8.74
1999,9,3,1.55,8.93,0
1999,9,4,0.68,6.85,0
1999,9,5,0.3,10.93,0
1999,9,6,4.42,12.26,0
1999,9,7,1.71,12.73,0
1999,9,8,-0.21,12.17,0
1999,9,9,3.9,13.16,0
1999,9,10,2.9,8.85,0.08
1999,9,11,-0.87,6.85,1.84
1999,9,12,-2.28,7.19,0
1999,9,13,0.92,10.01,0
1999,9,14,-1.8,7.88,0
1999,9,15,-2.3,7,0
1999,9,16,-0.98,7.83,0
1999,9,17,0.49,8.71,0
1999,9,18,0.38,10.62,0.46
1999,9,19,-1.75,3.36,10.79
1999,9,20,-2.01,1.88,4.83
1999,9,21,-2.83,8.52,0
1999,9,22,1.32,10.8,0.04
1999,9,23,1.72,10.55,0.92
1999,9,24,0.83,7.08,0
1999,9,25,2.18,10.52,0.04
1999,9,26,-5.52,7.57,0.96
1999,9,27,-7.73,0.36,1.34
1999,9,28,-10.58,-7.25,9.78
1999,9,29,-9.59,5,2.76
1999,9,30,-0.02,8.54,0.02
1999,10,1,-3.11,7.54,0.46
1999,10,2,-3.33,5.32,0
1999,10,3,-3.63,4.84,0
1999,10,4,-0.54,8.48,0
1999,10,5,1,10.58,0.02
1999,10,6,-0.92,7.78,0.64
1999,10,7,-2.04,0.96,4.14
1999,10,8,-3.16,4.33,0
1999,10,9,2.01,9.3,0
1999,10,10,2.96,12.13,0
1999,10,11,3.25,11.04,0
1999,10,12,3.47,10.46,0
1999,10,13,1.51,10.46,0
1999,10,14,3.06,9.28,0.05
1999,10,15,-5.13,6.99,1.21
1999,10,16,-14.37,-3.06,1.38
1999,10,17,-15.12,0.07,0.21
1999,10,18,-11.94,-5.28,4.83
1999,10,19,-13.31,-5.37,0
1999,10,20,-6.74,1.02,0
1999,10,21,-1.95,4.21,0
1999,10,22,-2.19,8.51,0
1999,10,23,-0.75,7.89,0
1999,10,24,0.7,7.03,0
1999,10,25,-0.28,7.21,0
1999,10,26,1.62,11.37,0
1999,10,27,-6.08,6.53,0.02
1999,10,28,-2.31,5.36,0.56
1999,10,29,-10.33,-2.81,2.43
1999,10,30,-11.11,4.46,2.99
1999,10,31,-1.67,7.56,0
1999,11,1,-7.22,0.81,0
1999,11,2,-6.88,1.3,0
1999,11,3,-4.6,1.84,0
1999,11,4,-1.66,4.38,0
1999,11,5,-1.21,5.97,0
1999,11,6,-0.62,8.24,0
1999,11,7,0.51,7.88,0
1999,11,8,-0.29,6.11,0
1999,11,9,-2.73,1.16,0
1999,11,10,-2.31,8.45,0
1999,11,11,0.73,6.02,0
1999,11,12,3.2,8.88,0
1999,11,13,0.73,7.52,0
1999,11,14,0.03,10.02,0
1999,11,15,2.12,9.85,0
1999,11,16,0.63,7.85,0
1999,11,17,-3.38,6.37,0.73
1999,11,18,-11.97,-3.96,17.1
1999,11,19,-10.45,0.47,7.18
1999,11,20,-9.74,0.58,1.21
1999,11,21,-12.96,-5.63,1.51
1999,11,22,-16.32,-8.54,3.05
1999,11,23,-18.62,-16.23,1.54
1999,11,24,-17.27,-14.63,4.75
1999,11,25,-15.67,-6.85,25.21
1999,11,26,-6.84,-2.93,14.12
1999,11,27,-4.57,-2.59,7.36
1999,11,28,-5.05,-0.26,0
1999,11,29,-3.81,1.81,0
1999,11,30,-1.4,3.74,0
1999,12,1,-5.9,2.66,0
1999,12,2,-9.79,-6.51,0.26
1999,12,3,-15.49,-10.1,5.98
1999,12,4,-18.5,-10.63,0.85
1999,12,5,-9.77,-6.27,19.6
1999,12,6,-12.61,-7.74,1.21
1999,12,7,-13.81,-8.77,1.44
1999,12,8,-18.11,-11.74,1.4
1999,12,9,-16.18,-7.26,0.46
1999,12,10,-14.09,-4.3,0.08
1999,12,11,-16.44,-13.83,1.94
1999,12,12,-15.89,-7.68,2.46
1999,12,13,-16.93,-7.67,4.05
1999,12,14,-22.22,-18.66,8.51
1999,12,15,-20.18,-12.83,0.32
1999,12,16,-13.09,-8.73,7.67
1999,12,17,-12.69,-8.74,7.28
1999,12,18,-14.24,-8.14,3.63
1999,12,19,-16.13,-14.56,4.27
1999,12,20,-17.16,-15.6,3.1
1999,12,21,-19.95,-14.34,2.85
1999,12,22,-19.67,-13.01,8.22
1999,12,23,-13.04,-1.99,19.88
1999,12,24,-9.7,1.03,2.54
1999,12,25,-9.79,-0.76,5.67
1999,12,26,-10.37,1.42,3.45
1999,12,27,-8.41,-2.86,0
1999,12,28,-3.67,2.42,0
1999,12,29,-7.06,0.04,0
1999,12,30,-8.92,-1,0
1999,12,31,-9.27,-4.96,0.05
2000,1,1,-13.46,-6.08,1.23
2000,1,2,-18.43,-12.24,2.67
2000,1,3,-21.83,-18.65,19.33
2000,1,4,-21.42,-9.36,6.01
2000,1,5,-19.2,-10.71,11.42
2000,1,6,-20.92,-9.33,3.6
2000,1,7,-12.95,-8.22,3.51
2000,1,8,-15.17,-10.37,1.87
2000,1,9,-16.91,-14.41,11.43
2000,1,10,-14.21,-9.29,4.22
2000,1,11,-9.08,-4.8,12.58
2000,1,12,-10.41,-6.16,3.91
2000,1,13,-10.51,-6.36,5.81
2000,1,14,-6.9,-0.32,12.01
2000,1,15,-6.26,-1.97,1.25
2000,1,16,-5.73,-1.57,2.62
2000,1,17,-5.09,-2.84,7.64
2000,1,18,-5.42,-2.35,6.88
2000,1,19,-8.78,-3.89,10.25
2000,1,20,-8.79,-6.03,3.04
2000,1,21,-10.96,-5.04,1.18
2000,1,22,-14.53,-11.36,1.13
2000,1,23,-16.88,-12.19,10.23
2000,1,24,-12.58,-8.3,3.31
2000,1,25,-8.5,-4.1,18
2000,1,26,-10.74,-5.17,1.38
2000,1,27,-19.52,-10.8,0
2000,1,28,-20.66,-17.01,0
2000,1,29,-20.28,-17.43,0.03
2000,1,30,-18,-14.46,1.1
2000,1,31,-17.52,-8.48,9.43
2000,2,1,-17.47,-5.7,0.05
2000,2,2,-9.12,-3.6,1.17
2000,2,3,-9.59,-3.53,0.46
2000,2,4,-10.92,-1.82,0.1
2000,2,5,-9.41,-6.12,2.46
2000,2,6,-10.28,-6.15,3.73
2000,2,7,-10.28,-6.13,1.15
2000,2,8,-6.73,-3.43,0.13
2000,2,9,-8.5,-4.87,3.28
2000,2,10,-8.57,-6.33,6.77
2000,2,11,-9.35,-7.53,2.48
2000,2,12,-10.35,-6.41,4.17
2000,2,13,-13.71,-10.38,0.84
2000,2,14,-10.61,-4.47,3.68
2000,2,15,-10.85,-6.58,5.35
2000,2,16,-10.65,-5.66,1.61
2000,2,17,-13.41,-4.38,5.37
2000,2,18,-13.83,-10.3,1.94
2000,2,19,-14.57,-10.01,3.37
2000,2,20,-10.58,-1.01,24.64
2000,2,21,-6.29,-0.11,0.74
2000,2,22,-9.14,-3.71,1.15
2000,2,23,-9.9,-1.84,0.03
2000,2,24,-13.58,-2.49,2.2
2000,2,25,-17.24,-14.06,35.58
2000,2,26,-18.6,-11.87,20.04
2000,2,27,-11.98,-0.12,11.29
2000,2,28,-9.47,-1.01,0.49
2000,2,29,-11.4,-7.74,0.71
2000,3,1,-9.48,-2.37,0.51
2000,3,2,-11.51,-6.13,1.15
2000,3,3,-11.15,0.81,0
2000,3,4,-4.92,0.47,0.6
2000,3,5,-11.02,0.8,14.26
2000,3,6,-11.57,1.66,10.76
2000,3,7,-10.47,-0.43,5.29
2000,3,8,-14.17,-8.9,26.73
2000,3,9,-13.37,-8.74,6.54
2000,3,10,-16.14,-11.77,3
2000,3,11,-14.76,-9.15,16.42
2000,3,12,-11.89,-9.41,7.41
2000,3,13,-11.14,-7.13,1.33
2000,3,14,-10.3,-5.87,4.43
2000,3,15,-17.1,-7.07,6.73
2000,3,16,-18.24,-3.6,1.87
2000,3,17,-13.88,-5.11,12.05
2000,3,18,-16.3,-10.85,18.07
2000,3,19,-14.39,-4.28,3.09
2000,3,20,-17,-6.34,2.35
2000,3,21,-17.14,-5.01,1.15
2000,3,22,-8.12,-2.47,0.05
2000,3,23,-7.55,-4.22,1.47
2000,3,24,-8.59,-4.49,7.36
2000,3,25,-7.71,-0.59,0.16
2000,3,26,-6.16,-4.79,3.74
2000,3,27,-6.2,0.66,1.44
2000,3,28,-6.28,0.86,1.48
2000,3,29,-12.14,-5.33,2.4
2000,3,30,-14.12,-7.44,2.48
2000,3,31,-15.12,-10.72,4.19
2000,4,1,-18.4,-7.74,1.34
2000,4,2,-15.82,-6.29,4.91
2000,4,3,-17.61,-8.35,13.2
2000,4,4,-8.05,2.42,17.94
2000,4,5,-2,1.75,0
2000,4,6,-4.08,0.71,0.37
2000,4,7,-9.65,-4.71,8.51
2000,4,8,-7.87,2.27,0
2000,4,9,-3.95,4.15,0.06
2000,4,10,-7.18,0.37,1.38
2000,4,11,-9.12,0.14,0
2000,4,12,-3.67,2.68,0
2000,4,13,-1.99,3.89,0
2000,4,14,-5.06,3.87,0.23
2000,4,15,-7.63,-3.07,6.33
2000,4,16,-7.43,0.53,23.92
2000,4,17,-3.01,6.28,0.05
2000,4,18,-10.12,6.49,2.35
