site,yr,date,plotid,clean_code2,hits
sdl,2003,2003-07-28,78,TRDA2,2
sdl,2003,2003-07-28,78,TRPAP,2
sdl,2003,2003-08-01,79,ARSC,5
sdl,2003,2003-08-01,79,CASC12,24
sdl,2003,2003-08-01,79,DECE,16
sdl,2003,2003-08-01,79,GERO2,32
sdl,2003,2003-08-01,79,SAGL,6
sdl,2003,2003-08-01,79,TRDA2,21
sdl,2003,2003-08-01,80,2LICHN,1
sdl,2003,2003-08-01,80,2MOSS,4
sdl,2003,2003-08-01,80,ARSC,13
sdl,2003,2003-08-01,80,CAOC4,3
sdl,2003,2003-08-01,80,DECE,28
sdl,2003,2003-08-01,80,ERSI3,21
sdl,2003,2003-08-01,80,GERO2,23
sdl,2003,2003-08-01,80,LEPY2,1
sdl,2003,2003-08-01,80,ORALA,7
sdl,2003,2003-08-01,80,POBI6,10
sdl,2003,2003-08-01,80,PODI2,4
sdl,2005,2005-07-21,1,2LTR,1
sdl,2005,2005-07-21,1,2RF,0.25
sdl,2005,2005-07-21,1,ALGE,11
sdl,2005,2005-07-21,1,ARSC,1
sdl,2005,2005-07-21,1,CARO2,1
sdl,2005,2005-07-21,1,CARUD,11
sdl,2005,2005-07-21,1,CASC12,1
sdl,2005,2005-07-21,1,FEBR,1
sdl,2005,2005-07-21,1,GERO2,11
sdl,2005,2005-07-21,1,KOMY,21
sdl,2005,2005-06-27,1,LLSE,0.25
sdl,2005,2005-06-27,1,NOFEG,0.25
sdl,2005,2005-07-21,1,ORALA,0.25
sdl,2005,2005-07-21,1,POBI6,1
sdl,2005,2005-07-21,1,POVI3,5
sdl,2005,2005-06-27,1,SENEC,0.25
sdl,2005,2005-07-21,1,TEGR3,2
sdl,2005,2005-07-21,1,TRDA2,18
sdl,2005,2005-07-22,2,2LTR,4
sdl,2005,2005-07-22,2,ALGE,6
sdl,2005,2005-06-30,2,ARSC,0.25
sdl,2005,2005-07-22,2,CARO2,3
sdl,2005,2005-07-22,2,CARUD,2
sdl,2005,2005-07-22,2,CEARS2,1
sdl,2005,2005-07-22,2,ELYMU,2
sdl,2005,2005-07-22,2,ERSI3,1
sdl,2005,2005-07-22,2,FESTU,5
sdl,2005,2005-07-22,2,GERO2,14
sdl,2005,2005-07-22,2,KOMY,3
sdl,2005,2005-06-30,2,LLSE,0.25
sdl,2005,2005-07-22,2,MELA3,1
sdl,2005,2005-07-22,2,ORALA,13
sdl,2005,2005-06-30,2,PHPU5,0.25
sdl,2005,2005-07-22,2,TRDA2,30
sdl,2005,2005-07-22,3,2LICHN,4
sdl,2005,2005-07-22,3,2LTR,5
sdl,2005,2005-07-22,3,2RF,2
sdl,2005,2005-07-22,3,ALGE,2
sdl,2005,2005-07-22,3,CAPU,7
sdl,2005,2005-07-22,3,CARO2,3
sdl,2005,2005-07-22,3,CARUD,3
sdl,2005,2005-07-22,3,CEARS2,1
sdl,2005,2005-07-22,3,DECE,1
sdl,2005,2005-07-22,3,ELYMU,1
sdl,2005,2005-07-22,3,FESTU,1
sdl,2005,2005-07-22,3,GERO2,10
sdl,2005,2005-07-22,3,KOMY,15
sdl,2005,2005-06-27,3,MELA3,0.25
sdl,2005,2005-07-22,3,MIOB2,2
sdl,2005,2005-07-22,3,ORALA,3
sdl,2005,2005-06-27,3,PHPU5,0.25
sdl,2005,2005-07-22,3,POBI6,3
sdl,2005,2005-07-22,3,PODI2,1
sdl,2005,2005-07-22,3,POGL,2
sdl,2005,2005-07-22,3,POVI,1
sdl,2005,2005-07-22,3,TEACC,1
sdl,2005,2005-06-27,3,TEGR3,0.25
sdl,2005,2005-06-27,3,TRDA2,0.25
sdl,2005,2005-07-22,4,2LICHN,5
sdl,2005,2005-07-22,4,2LTR,3
sdl,2005,2005-07-22,4,2RF,4
sdl,2005,2005-07-22,4,ALGE,1
sdl,2005,2005-07-22,4,ARSC,2
sdl,2005,2005-06-27,4,CAOC4,0.25
sdl,2005,2005-07-22,4,CARUD,3
sdl,2005,2005-07-22,4,ERPI6,1
sdl,2005,2005-07-22,4,GERO2,4
sdl,2005,2005-07-22,4,KOMY,20
sdl,2005,2005-06-27,4,LLSE,0.25
sdl,2005,2005-07-22,4,ORALA,7
sdl,2005,2005-07-22,4,PHPU5,1
sdl,2005,2005-06-27,4,POBI6,0.25
sdl,2005,2005-07-22,4,TRDA2,27
sdl,2005,2005-07-19,5,2LTR,10
sdl,2005,2005-07-19,5,ARFEF3,0.25
sdl,2005,2005-07-19,5,ARSC,6
sdl,2005,2005-07-19,5,CAPU,5
sdl,2005,2005-07-19,5,CARO2,1
sdl,2005,2005-07-19,5,FEBR,14
sdl,2005,2005-07-19,5,FESTU,3
sdl,2005,2005-07-19,5,GERO2,8
sdl,2005,2005-07-19,5,KOMY,2
sdl,2005,2005-06-27,5,LLSE,0.25
sdl,2005,2005-07-19,5,MIOB2,3
sdl,2005,2005-07-19,5,NOFEG,0.25
sdl,2005,2005-07-19,5,ORALA,3
sdl,2005,2005-07-19,5,POBI6,1
sdl,2005,2005-07-19,5,POGL,0.25
sdl,2005,2005-07-19,5,POVI3,7
sdl,2005,2005-07-19,5,SIACS2,1
sdl,2005,2005-07-19,6,2LTR,6
sdl,2005,2005-07-19,6,ALGE,3
sdl,2005,2005-07-19,6,ARSC,3
sdl,2005,2005-07-19,6,CAPU,3
sdl,2005,2005-07-19,6,CARO2,0.25
sdl,2005,2005-07-19,6,CARUD,9
sdl,2005,2005-07-19,6,DECE,1
sdl,2005,2005-07-19,6,GERO2,7
sdl,2005,2005-07-19,6,KOMY,16
sdl,2005,2005-07-19,6,LLSE,0.25
sdl,2005,2005-07-19,6,MIOB2,1
sdl,2005,2005-07-19,6,ORALA,3
sdl,2005,2005-07-19,6,POBI6,0.25
sdl,2005,2005-07-19,6,POVI3,5
sdl,2005,2005-07-19,6,TRDA2,15
sdl,2005,2005-07-19,6,TRPAP,0.25
sdl,2005,2005-07-19,7,2BARE,7
sdl,2005,2005-07-19,7,2LICHN,3
sdl,2005,2005-07-19,7,2LTR,10
sdl,2005,2005-07-19,7,ARFEF3,4
sdl,2005,2005-06-27,7,ARSC,0.25
sdl,2005,2005-07-19,7,CARO2,2
sdl,2005,2005-07-19,7,DECE,1
sdl,2005,2005-06-27,7,ERSI3,0.25
sdl,2005,2005-07-19,7,FEBR,9
sdl,2005,2005-07-19,7,GERO2,11
sdl,2005,2005-06-27,7,LLSE,0.25
sdl,2005,2005-07-19,7,MIOB2,1
sdl,2005,2005-06-27,7,ORALA,0.25
sdl,2005,2005-06-27,7,POBI6,0.25
sdl,2005,2005-07-19,7,POGL,5
sdl,2005,2005-07-19,7,TRDA2,1
sdl,2005,2005-07-19,7,TRSP2,1
sdl,2005,2005-07-21,8,2LICHN,1
sdl,2005,2005-07-21,8,2LTR,8
sdl,2005,2005-07-21,8,ALGE,2
sdl,2005,2005-07-21,8,ARSC,2
sdl,2005,2005-07-21,8,CARO2,2
sdl,2005,2005-07-21,8,CARUD,4
sdl,2005,2005-07-21,8,CASC12,2
sdl,2005,2005-07-21,8,DECE,7
sdl,2005,2005-07-21,8,ELYMU,0.25
sdl,2005,2005-06-27,8,ERSI3,0.25
sdl,2005,2005-07-21,8,FESTU,2
sdl,2005,2005-07-21,8,GERO2,20
sdl,2005,2005-07-21,8,KOMY,9
sdl,2005,2005-06-27,8,LLSE,0.25
sdl,2005,2005-07-21,8,MIOB2,5
sdl,2005,2005-07-21,8,ORALA,2
sdl,2005,2005-06-27,8,POBI6,0.25
sdl,2005,2005-07-21,8,POVI3,1
sdl,2005,2005-07-21,8,TEGR3,0.25
sdl,2005,2005-07-19,9,2BARE,3
sdl,2005,2005-07-19,9,2LTR,2
sdl,2005,2005-07-19,9,ARFEF3,0.25
sdl,2005,2005-07-19,9,ARSC,8
sdl,2005,2005-07-19,9,CARO2,0.25
sdl,2005,2005-07-19,9,DECE,1
sdl,2005,2005-07-19,9,FEBR,6
sdl,2005,2005-07-19,9,GERO2,20
sdl,2005,2005-06-27,9,MELA3,0.25
sdl,2005,2005-07-19,9,NOFEG,0.25
sdl,2005,2005-07-19,9,ORALA,12
sdl,2005,2005-06-27,9,POBI6,0.25
sdl,2005,2005-07-19,9,POGL,6
sdl,2005,2005-07-19,9,POVI3,1
sdl,2005,2005-07-19,9,TRSP2,5
sdl,2005,2005-07-22,10,2LTR,10
sdl,2005,2005-06-30,10,ARSC,0.25
sdl,2005,2005-07-22,10,CARO2,4
sdl,2005,2005-07-22,10,CEARS2,2
sdl,2005,2005-07-22,10,ERPI6,1
sdl,2005,2005-07-22,10,FESTU,7
sdl,2005,2005-07-22,10,GERO2,26
sdl,2005,2005-06-30,10,MELA3,0.25
sdl,2005,2005-07-22,10,ORALA,5
sdl,2005,2005-07-22,10,PHPU5,1
sdl,2005,2005-07-22,10,POBI6,2
sdl,2005,2005-07-22,10,POGL,9
sdl,2005,2005-07-22,10,POVI3,1
sdl,2005,2005-07-22,10,TRSP2,4
sdl,2005,2005-07-21,11,2LTR,5
sdl,2005,2005-07-21,11,ALGE,0.25
sdl,2005,2005-07-21,11,ARSC,23
sdl,2005,2005-07-21,11,CARO2,1
sdl,2005,2005-07-21,11,CASC12,12
sdl,2005,2005-07-21,11,CEARS2,6
sdl,2005,2005-07-21,11,DECE,1
sdl,2005,2005-07-21,11,ERSI3,7
sdl,2005,2005-07-21,11,FESTU,8
sdl,2005,2005-07-21,11,GERO2,4
sdl,2005,2005-07-21,11,MIOB2,0.25
sdl,2005,2005-07-21,11,POBI6,5
sdl,2005,2005-07-21,11,POGL,6
sdl,2005,2005-07-21,11,POVI3,2
sdl,2005,2005-06-27,11,TEGR3,0.25
sdl,2005,2005-07-21,11,TRDA2,3
sdl,2005,2005-07-22,12,2LTR,12
sdl,2005,2005-07-22,12,ARFEF3,0.25
sdl,2005,2005-07-22,12,ARSC,4
sdl,2005,2005-07-22,12,CAPU,3
sdl,2005,2005-07-22,12,CARO2,5
sdl,2005,2005-07-22,12,CEARS2,3
sdl,2005,2005-07-22,12,DECE,0.25
sdl,2005,2005-07-22,12,FESTU,3
sdl,2005,2005-07-22,12,GERO2,7
sdl,2005,2005-06-27,12,LLSE,0.25
sdl,2005,2005-06-27,12,MELA3,0.25
sdl,2005,2005-07-22,12,NOFEG,2
sdl,2005,2005-07-22,12,ORALA,7
sdl,2005,2005-06-27,12,PHPU5,0.25
sdl,2005,2005-07-22,12,POBI6,1
sdl,2005,2005-07-22,12,POGL,8
sdl,2005,2005-06-27,12,SELA,0.25
sdl,2005,2005-07-22,12,TRDA2,5
sdl,2005,2005-07-22,12,TRSP2,5
sdl,2005,2005-07-22,13,2LICHN,2
sdl,2005,2005-07-22,13,2LTR,5
sdl,2005,2005-07-22,13,ALGE,1
sdl,2005,2005-07-22,13,ARSC,3
sdl,2005,2005-07-22,13,CAPU,3
sdl,2005,2005-07-22,13,CARO2,1
sdl,2005,2005-07-22,13,DECE,0.25
sdl,2005,2005-07-22,13,ERSI3,3
sdl,2005,2005-07-22,13,GERO2,4
sdl,2005,2005-07-22,13,KOMY,35
sdl,2005,2005-06-30,13,LLSE,0.25
sdl,2005,2005-06-30,13,MELA3,0.25
sdl,2005,2005-07-22,13,MIOB2,2
sdl,2005,2005-07-22,13,NOFEG,1
sdl,2005,2005-07-22,13,ORALA,1
sdl,2005,2005-06-30,13,PHPU5,0.25
sdl,2005,2005-07-22,13,POBI6,1
sdl,2005,2005-07-22,13,POGL,2
sdl,2005,2005-07-22,13,TRDA2,2
sdl,2005,2005-07-22,13,TRSP2,1
sdl,2005,2005-07-21,14,2LTR,2
sdl,2005,2005-07-21,14,ALGE,2
sdl,2005,2005-07-21,14,ARSC,4
sdl,2005,2005-07-21,14,CARO2,1
sdl,2005,2005-07-21,14,CARUD,2
sdl,2005,2005-07-21,14,CEARS2,0.25
sdl,2005,2005-07-21,14,DECE,1
sdl,2005,2005-07-21,14,FESTU,3
sdl,2005,2005-07-21,14,GERO2,10
sdl,2005,2005-07-21,14,KOMY,24
sdl,2005,2005-06-27,14,LLSE,0.25
sdl,2005,2005-07-21,14,MIOB2,2
sdl,2005,2005-07-21,14,NOFEG,1
sdl,2005,2005-07-21,14,ORALA,4
sdl,2005,2005-06-27,14,POBI6,0.25
sdl,2005,2005-07-21,14,POGL,2
sdl,2005,2005-07-21,14,POVI3,1
sdl,2005,2005-07-21,14,TEACC,0.25
sdl,2005,2005-07-21,14,TEGR3,1
sdl,2005,2005-07-21,14,TRDA2,21
sdl,2005,2005-07-22,15,2LTR,3
sdl,2005,2005-07-22,15,ALGE,2
sdl,2005,2005-07-22,15,ARSC,6
sdl,2005,2005-07-22,15,CARO2,3
sdl,2005,2005-07-22,15,CEARS2,7
sdl,2005,2005-07-22,15,DECE,1
sdl,2005,2005-07-22,15,FESTU,6
sdl,2005,2005-07-22,15,GERO2,3
sdl,2005,2005-07-22,15,KOMY,14
sdl,2005,2005-06-27,15,LLSE,0.25
sdl,2005,2005-06-27,15,NOFEG,0.25
sdl,2005,2005-07-22,15,ORALA,5
sdl,2005,2005-06-27,15,POBI6,0.25
sdl,2005,2005-07-22,15,SIACS2,1
sdl,2005,2005-06-27,15,TEGR3,0.25
sdl,2005,2005-07-22,15,TRDA2,21
sdl,2005,2005-07-22,15,TRSP2,2
sdl,2005,2005-07-21,16,2LICHN,2
sdl,2005,2005-07-21,16,2LTR,6
sdl,2005,2005-07-21,16,ALGE,0.25
sdl,2005,2005-06-27,16,ARSC,0.25
sdl,2005,2005-07-21,16,CARO2,2
sdl,2005,2005-07-21,16,DECE,0.25
sdl,2005,2005-07-21,16,FESTU,2
sdl,2005,2005-07-21,16,GERO2,1
sdl,2005,2005-07-21,16,KOMY,38
sdl,2005,2005-07-21,16,MIOB2,1
sdl,2005,2005-07-21,16,ORALA,2
sdl,2005,2005-07-21,16,POVI3,1
sdl,2005,2005-07-21,16,SIACS2,1
sdl,2005,2005-07-27,17,ALGE,5
sdl,2005,2005-07-27,17,ARSC,9
sdl,2005,2005-07-27,17,CAOC4,1
sdl,2005,2005-07-27,17,CASC12,1
sdl,2005,2005-07-27,17,CEARS2,0.25
sdl,2005,2005-07-27,17,DECE,10
sdl,2005,2005-07-27,17,ERSI3,5
sdl,2005,2005-07-27,17,GEAL2,2
sdl,2005,2005-07-27,17,GERO2,37
sdl,2005,2005-07-27,17,KOMY,0.25
sdl,2005,2005-07-27,17,POBI6,3
sdl,2005,2005-07-27,17,PODI2,3
sdl,2005,2005-07-27,17,POVI3,0.25
sdl,2005,2005-07-27,17,RHIN11,0.25
sdl,2005,2005-07-27,17,STLO2,1
sdl,2005,2005-07-27,17,TRPAP,4
sdl,2005,2005-07-25,18,2LTR,5
sdl,2005,2005-07-25,18,ALGE,7
sdl,2005,2005-07-25,18,ARSC,9
sdl,2005,2005-07-25,18,CAOC4,8
sdl,2005,2005-07-25,18,CASC12,1
sdl,2005,2005-07-25,18,DECE,0.25
sdl,2005,2005-07-25,18,ERSI3,3
sdl,2005,2005-07-25,18,GEAL2,3
sdl,2005,2005-07-25,18,GERO2,10
sdl,2005,2005-07-25,18,KOMY,0.25
sdl,2005,2005-07-25,18,LLSE,0.25
sdl,2005,2005-07-25,18,POBI6,1
sdl,2005,2005-07-25,18,POVI3,2
sdl,2005,2005-07-25,18,SAGL,11
sdl,2005,2005-07-25,18,SANI8,1
sdl,2005,2005-07-25,18,STLO2,1
sdl,2005,2005-07-25,18,TRPAP,11
sdl,2005,2005-07-27,19,2BARE,1
sdl,2005,2005-07-27,19,2LICHN,1
sdl,2005,2005-07-27,19,2LTR,2
sdl,2005,2005-07-27,19,2MOSS,1
sdl,2005,2005-07-27,19,ALGE,1
sdl,2005,2005-07-27,19,ARSC,5
sdl,2005,2005-07-27,19,CASC12,7
sdl,2005,2005-07-27,19,DECE,4
sdl,2005,2005-07-27,19,ERSI3,6
sdl,2005,2005-07-27,19,GERO2,7
sdl,2005,2005-07-27,19,KOMY,17
sdl,2005,2005-07-27,19,MIOB2,2
sdl,2005,2005-07-27,19,NOFEG,1
sdl,2005,2005-07-27,19,POAL2,0.25
sdl,2005,2005-07-27,19,POBI6,1
sdl,2005,2005-07-27,19,POVI3,4
sdl,2005,2005-07-14,19,SELA,0.25
sdl,2005,2005-07-27,19,STLO2,1
sdl,2005,2005-07-27,19,TRPAP,5
sdl,2005,2005-07-27,19,TRSP2,2
sdl,2005,2005-07-27,20,2LTR,5
sdl,2005,2005-07-27,20,ALGE,4
sdl,2005,2005-07-27,20,ARSC,9
sdl,2005,2005-07-27,20,CAOC4,0.25
sdl,2005,2005-07-27,20,CASC12,9
sdl,2005,2005-07-27,20,CEARS2,0.25
sdl,2005,2005-07-27,20,DECE,14
sdl,2005,2005-07-27,20,ERSI3,11
sdl,2005,2005-07-27,20,FESTU,7
sdl,2005,2005-07-27,20,GERO2,24
sdl,2005,2005-07-27,20,KOMY,0.25
sdl,2005,2005-07-14,20,MIOB2,0.25
sdl,2005,2005-07-27,20,NOFEG,1
sdl,2005,2005-07-27,20,ORALA,3
sdl,2005,2005-07-27,20,POBI6,3
sdl,2005,2005-07-27,20,POGL,1
sdl,2005,2005-07-27,20,SELA,0.25
sdl,2005,2005-07-27,20,STLO2,6
sdl,2005,2005-07-27,20,TRPAP,0.25
sdl,2005,2005-07-27,20,TRSP2,1
sdl,2005,2005-07-25,21,2LTR,4
sdl,2005,2005-07-25,21,ALGE,4
sdl,2005,2005-07-25,21,ARSC,7
sdl,2005,2005-07-25,21,CAOC4,0.25
sdl,2005,2005-07-25,21,CASC12,3
sdl,2005,2005-07-25,21,DECE,17
sdl,2005,2005-07-14,21,ERSI3,0.25
sdl,2005,2005-07-25,21,FESTU,3
sdl,2005,2005-07-25,21,GEAL2,4
sdl,2005,2005-07-25,21,GERO2,18
sdl,2005,2005-07-25,21,KOMY,1
sdl,2005,2005-07-25,21,POBI6,2
sdl,2005,2005-07-25,21,POVI3,1
sdl,2005,2005-07-25,21,STLO2,2
sdl,2005,2005-07-25,21,TRPAP,8
sdl,2005,2005-07-26,22,2LTR,2
sdl,2005,2005-07-26,22,ALGE,3
sdl,2005,2005-07-26,22,ARSC,16
sdl,2005,2005-07-26,22,CAOC4,0.25
sdl,2005,2005-07-26,22,CASC12,0.25
sdl,2005,2005-07-26,22,DECE,13
sdl,2005,2005-07-26,22,ERSI3,3
sdl,2005,2005-07-26,22,FESTU,3
sdl,2005,2005-07-26,22,GERO2,29
sdl,2005,2005-07-26,22,POBI6,1
sdl,2005,2005-07-26,22,POVI3,3
sdl,2005,2005-07-26,22,STLO2,7
sdl,2005,2005-07-26,22,TRPAP,8
sdl,2005,2005-07-26,23,2LTR,5
sdl,2005,2005-07-26,23,ARSC,1
sdl,2005,2005-07-26,23,DECE,40
sdl,2005,2005-07-26,23,GERO2,27
sdl,2005,2005-07-26,23,POBI6,6
sdl,2005,2005-07-26,23,STLO2,8
sdl,2005,2005-07-26,23,TRPAP,4
sdl,2005,2005-07-25,24,2LICHN,2
sdl,2005,2005-07-25,24,2LTR,2
sdl,2005,2005-07-25,24,ARSC,7
sdl,2005,2005-07-25,24,CASC12,7
sdl,2005,2005-07-25,24,DECE,20
sdl,2005,2005-07-25,24,ERSI3,1
sdl,2005,2005-07-25,24,GERO2,24
sdl,2005,2005-07-25,24,POBI6,8
sdl,2005,2005-07-25,24,TRPAP,2
sdl,2005,2005-07-26,25,2LTR,3
sdl,2005,2005-07-14,25,ARSC,0.25
sdl,2005,2005-07-26,25,CASC12,9
sdl,2005,2005-07-26,25,DECE,31
sdl,2005,2005-07-26,25,GERO2,28
sdl,2005,2005-07-14,25,POBI6,0.25
sdl,2005,2005-07-26,25,POVI3,2
sdl,2005,2005-07-26,25,STLO2,9
sdl,2005,2005-07-26,25,TRPAP,2
sdl,2005,2005-07-25,26,2LTR,1
sdl,2005,2005-07-14,26,ARSC,0.25
sdl,2005,2005-07-25,26,CASC12,35
sdl,2005,2005-07-25,26,DECE,18
sdl,2005,2005-07-25,26,ERSI3,0.25
sdl,2005,2005-07-25,26,GEAL2,2
sdl,2005,2005-07-25,26,GERO2,18
sdl,2005,2005-07-25,26,POBI6,2
sdl,2005,2005-07-25,26,POVI3,2
sdl,2005,2005-07-25,26,STLO2,4
sdl,2005,2005-07-25,27,2LTR,7
sdl,2005,2005-07-25,27,ARSC,2
sdl,2005,2005-07-25,27,CAOC4,0.25
sdl,2005,2005-07-25,27,CASC12,5
sdl,2005,2005-07-25,27,DECE,27
sdl,2005,2005-07-25,27,ERSI3,0.25
sdl,2005,2005-07-25,27,GERO2,10
sdl,2005,2005-07-25,27,POBI6,2
sdl,2005,2005-07-25,27,POVI3,0.25
sdl,2005,2005-07-25,27,SAGL,7
sdl,2005,2005-07-25,27,STLO2,4
sdl,2005,2005-07-14,27,TRPAP,0.25
sdl,2005,2005-07-26,28,2LTR,7
sdl,2005,2005-07-26,28,DECE,41
sdl,2005,2005-07-26,28,GERO2,2
sdl,2005,2005-07-26,28,POBI6,2
sdl,2005,2005-07-26,28,PODI2,2
sdl,2005,2005-07-26,28,STLO2,2
sdl,2005,2005-07-25,29,2BARE,2
sdl,2005,2005-07-25,29,2LTR,1
sdl,2005,2005-07-25,29,2MOSS,1
sdl,2005,2005-07-25,29,ARSC,11
sdl,2005,2005-07-25,29,CAOC4,3
sdl,2005,2005-07-25,29,DECE,14
sdl,2005,2005-07-25,29,ERSI3,1
sdl,2005,2005-07-25,29,FESTU,1
sdl,2005,2005-07-25,29,GERO2,23
sdl,2005,2005-07-14,29,LLSE,0.25
sdl,2005,2005-07-14,29,POBI6,0.25
sdl,2005,2005-07-25,29,POVI3,7
sdl,2005,2005-07-25,29,SANI8,3
sdl,2005,2005-07-25,29,SAPL2,0.25
sdl,2005,2005-07-25,29,STLO2,2
sdl,2005,2005-07-25,29,TRDA2,1
sdl,2005,2005-07-25,29,TRPAP,15
sdl,2005,2005-07-25,30,ALGE,5
sdl,2005,2005-07-25,30,ARSC,12
sdl,2005,2005-07-25,30,CARO2,1
sdl,2005,2005-07-25,30,CASC12,2
sdl,2005,2005-07-25,30,DECE,11
sdl,2005,2005-07-25,30,FESTU,5
sdl,2005,2005-07-25,30,GEAL2,2
sdl,2005,2005-07-25,30,GERO2,11
sdl,2005,2005-07-25,30,KOMY,2
sdl,2005,2005-07-14,30,POBI6,0.25
sdl,2005,2005-07-25,30,POVI3,7
sdl,2005,2005-07-14,30,SELA,0.25
sdl,2005,2005-07-14,30,SIACS2,0.25
sdl,2005,2005-07-25,30,STLO2,5
sdl,2005,2005-07-25,30,TRDA2,6
sdl,2005,2005-07-25,30,TRPAP,14
sdl,2005,2005-07-26,31,2LTR,3
sdl,2005,2005-07-26,31,2MOSS,2
sdl,2005,2005-07-26,31,ALGE,10
sdl,2005,2005-07-26,31,ARSC,13
sdl,2005,2005-07-14,31,CAOC4,0.25
sdl,2005,2005-07-26,31,CASC12,0.25
sdl,2005,2005-07-26,31,DECE,3
sdl,2005,2005-07-26,31,ERSI3,3
sdl,2005,2005-07-26,31,FESTU,7
sdl,2005,2005-07-26,31,GERO2,15
sdl,2005,2005-07-26,31,KOMY,18
sdl,2005,2005-07-26,31,ORALA,1
sdl,2005,2005-07-14,31,POBI6,0.25
sdl,2005,2005-07-26,31,POVI3,5
sdl,2005,2005-07-26,31,STLO2,6
sdl,2005,2005-07-26,31,TRDA2,1
sdl,2005,2005-07-26,31,TRPAP,7
sdl,2005,2005-07-25,32,2LTR,13
sdl,2005,2005-07-25,32,2MOSS,1
sdl,2005,2005-07-25,32,ALGE,1
sdl,2005,2005-07-25,32,ARSC,2
sdl,2005,2005-07-25,32,CAOC4,1
sdl,2005,2005-07-25,32,CASC12,3
sdl,2005,2005-07-25,32,DECE,11
sdl,2005,2005-07-25,32,ERSI3,7
sdl,2005,2005-07-25,32,FESTU,3
sdl,2005,2005-07-25,32,GERO2,11
sdl,2005,2005-07-14,32,POBI6,0.25
sdl,2005,2005-07-25,32,POVI3,2
sdl,2005,2005-07-25,32,TRPAP,9
sdl,2005,2005-07-28,49,2LICHN,2
sdl,2005,2005-07-28,49,2LTR,10
sdl,2005,2005-07-28,49,ALGE,2
sdl,2005,2005-07-28,49,ARSC,4
sdl,2005,2005-07-28,49,CAOC4,0.25
sdl,2005,2005-07-28,49,CASC12,1
sdl,2005,2005-07-28,49,ERSI3,1
sdl,2005,2005-07-28,49,FESTU,2
sdl,2005,2005-07-28,49,GERO2,19
sdl,2005,2005-07-28,49,LEPY2,0.25
sdl,2005,2005-07-28,49,MELA3,0.25
sdl,2005,2005-07-28,49,NOFEG,0.25
sdl,2005,2005-07-28,49,ORALA,0.25
sdl,2005,2005-07-28,49,POAL2,2
sdl,2005,2005-07-28,49,PODI2,0.25
sdl,2005,2005-07-28,49,POVI3,3
sdl,2005,2005-07-28,49,SARH2,0.25
sdl,2005,2005-07-28,49,SELA,0.25
sdl,2005,2005-07-28,49,SIACS2,1
sdl,2005,2005-07-28,49,STLO2,0.25
sdl,2005,2005-07-28,49,TRPAP,8
sdl,2005,2005-07-28,50,2GRAM,2
sdl,2005,2005-07-28,50,2LTR,14
sdl,2005,2005-07-28,50,ALGE,1
sdl,2005,2005-07-28,50,ARSC,9
sdl,2005,2005-07-28,50,CAOC4,1
sdl,2005,2005-07-28,50,DECE,11
sdl,2005,2005-07-28,50,ERSI3,0.25
sdl,2005,2005-07-28,50,GERO2,15
sdl,2005,2005-07-28,50,NOFEG,0.25
sdl,2005,2005-07-28,50,POBI6,2
sdl,2005,2005-07-28,50,POVI3,1
sdl,2005,2005-07-28,50,STLO2,0.25
sdl,2005,2005-07-28,50,TRPAP,2
sdl,2005,2005-07-28,51,2LTR,11
sdl,2005,2005-07-28,51,ALGE,7
sdl,2005,2005-07-28,51,ARSC,5
sdl,2005,2005-07-28,51,CALE4,1
sdl,2005,2005-07-28,51,CAOC4,0.25
sdl,2005,2005-07-28,51,CASC12,0.25
sdl,2005,2005-07-28,51,DECE,5
sdl,2005,2005-07-28,51,ERSI3,6
sdl,2005,2005-07-28,51,FESTU,1
sdl,2005,2005-07-28,51,GERO2,17
sdl,2005,2005-07-28,51,NOFEG,1
sdl,2005,2005-07-28,51,ORALA,1
sdl,2005,2005-07-28,51,POAL2,0.25
sdl,2005,2005-07-28,51,POBI6,1
sdl,2005,2005-07-28,51,PODI2,0.25
sdl,2005,2005-07-28,51,POVI3,5
sdl,2005,2005-07-28,51,STLO2,0.25
sdl,2005,2005-07-28,52,2LICHN,1
sdl,2005,2005-07-28,52,2LTR,5
sdl,2005,2005-07-28,52,ALGE,14
sdl,2005,2005-07-28,52,ARSC,3
sdl,2005,2005-07-28,52,CAOC4,1
sdl,2005,2005-07-28,52,CASC12,1
sdl,2005,2005-07-28,52,DECE,18
sdl,2005,2005-07-28,52,ERSI3,5
sdl,2005,2005-07-28,52,FESTU,1
sdl,2005,2005-07-28,52,GERO2,6
sdl,2005,2005-07-28,52,MIOB2,0.25
sdl,2005,2005-07-28,52,NOFEG,1
sdl,2005,2005-07-28,52,ORALA,2
sdl,2005,2005-07-28,52,POBI6,3
sdl,2005,2005-07-28,52,POGL,3
sdl,2005,2005-07-28,52,POVI3,1
sdl,2005,2005-07-28,52,STLO2,11
sdl,2005,2005-07-28,52,TRDA2,0.25
sdl,2005,2005-07-28,52,TRPAP,1
sdl,2005,2005-07-28,53,2GRAM,1
sdl,2005,2005-07-28,53,2LTR,13
sdl,2005,2005-07-28,53,CAREX,5
sdl,2005,2005-07-28,53,CASC12,2
sdl,2005,2005-07-28,53,DECE,24
sdl,2005,2005-07-28,53,GERO2,7
sdl,2005,2005-07-28,53,POBI6,2
sdl,2005,2005-07-28,53,STLO2,1
sdl,2005,2005-07-28,53,TRPAP,4
sdl,2005,2005-07-28,54,2LTR,2
